vars = 33323, values = 32821time: 201ms, objective = 51
time: 213ms, objective = 49
time: 217ms, objective = 48
time: 222ms, objective = 47
time: 225ms, objective = 46
time: 228ms, objective = 45
time: 231ms, objective = 44
time: 234ms, objective = 43
time: 238ms, objective = 42
time: 241ms, objective = 41
time: 247ms, objective = 40
time: 257ms, objective = 39
time: 263ms, objective = 38
time: 270ms, objective = 37
time: 278ms, objective = 36
Found optimal solution with makespan 36 at time: 295ms
