vars = 30513, values = 30061time: 197ms, objective = 118
time: 210ms, objective = 117
time: 219ms, objective = 116
time: 228ms, objective = 115
time: 238ms, objective = 114
time: 245ms, objective = 113
time: 256ms, objective = 112
time: 263ms, objective = 111
time: 273ms, objective = 110
time: 279ms, objective = 109
time: 290ms, objective = 108
time: 298ms, objective = 107
time: 309ms, objective = 106
time: 316ms, objective = 105
time: 324ms, objective = 104
time: 333ms, objective = 103
time: 342ms, objective = 102
time: 349ms, objective = 101
time: 356ms, objective = 100
time: 368ms, objective = 99
time: 376ms, objective = 98
time: 386ms, objective = 97
time: 398ms, objective = 96
time: 408ms, objective = 95
time: 415ms, objective = 94
time: 436ms, objective = 93
time: 448ms, objective = 92
time: 456ms, objective = 91
time: 466ms, objective = 90
time: 473ms, objective = 89
time: 485ms, objective = 88
time: 492ms, objective = 87
time: 504ms, objective = 86
time: 510ms, objective = 85
time: 520ms, objective = 84
time: 527ms, objective = 83
time: 535ms, objective = 82
time: 546ms, objective = 81
time: 556ms, objective = 80
time: 563ms, objective = 79
time: 569ms, objective = 78
time: 582ms, objective = 77
time: 592ms, objective = 76
time: 601ms, objective = 75
time: 609ms, objective = 74
time: 619ms, objective = 73
time: 624ms, objective = 72
time: 635ms, objective = 71
time: 640ms, objective = 70
time: 647ms, objective = 69
time: 659ms, objective = 68
time: 665ms, objective = 67
time: 678ms, objective = 66
time: 684ms, objective = 65
time: 694ms, objective = 64
time: 700ms, objective = 63
time: 708ms, objective = 62
time: 715ms, objective = 61
time: 721ms, objective = 60
time: 731ms, objective = 59
time: 739ms, objective = 58
time: 746ms, objective = 57
time: 757ms, objective = 56
time: 762ms, objective = 55
time: 772ms, objective = 54
time: 778ms, objective = 53
time: 785ms, objective = 52
time: 794ms, objective = 51
time: 804ms, objective = 50
time: 812ms, objective = 49
time: 821ms, objective = 48
time: 830ms, objective = 46
time: 840ms, objective = 45
time: 848ms, objective = 44
time: 857ms, objective = 43
time: 865ms, objective = 42
time: 874ms, objective = 41
time: 886ms, objective = 40
time: 892ms, objective = 39
time: 898ms, objective = 38
time: 903ms, objective = 37
time: 913ms, objective = 36
time: 920ms, objective = 35
time: 926ms, objective = 34
time: 933ms, objective = 33
time: 944ms, objective = 32
time: 998ms, objective = 31
time: 1s, objective = 30
Found optimal solution with makespan 30 at time: 1s
