time: 223ms, objective = 243
time: 249ms, objective = 242
time: 257ms, objective = 241
time: 263ms, objective = 240
time: 273ms, objective = 238
time: 279ms, objective = 237
time: 285ms, objective = 236
time: 290ms, objective = 234
time: 299ms, objective = 233
time: 304ms, objective = 232
time: 310ms, objective = 230
time: 315ms, objective = 229
time: 320ms, objective = 228
time: 326ms, objective = 227
time: 331ms, objective = 226
time: 337ms, objective = 224
time: 342ms, objective = 223
time: 347ms, objective = 222
time: 352ms, objective = 221
time: 357ms, objective = 220
time: 363ms, objective = 219
time: 368ms, objective = 218
time: 373ms, objective = 217
time: 378ms, objective = 216
time: 385ms, objective = 214
time: 391ms, objective = 212
time: 408ms, objective = 211
time: 414ms, objective = 210
time: 419ms, objective = 207
time: 424ms, objective = 205
time: 429ms, objective = 204
time: 433ms, objective = 203
time: 438ms, objective = 201
time: 443ms, objective = 200
time: 451ms, objective = 199
time: 458ms, objective = 195
time: 465ms, objective = 194
time: 470ms, objective = 193
time: 475ms, objective = 192
time: 480ms, objective = 191
time: 485ms, objective = 190
time: 489ms, objective = 187
time: 497ms, objective = 185
time: 502ms, objective = 184
time: 507ms, objective = 183
time: 512ms, objective = 182
time: 517ms, objective = 181
time: 522ms, objective = 180
time: 527ms, objective = 179
time: 532ms, objective = 178
time: 536ms, objective = 177
time: 541ms, objective = 174
time: 546ms, objective = 173
time: 550ms, objective = 172
time: 557ms, objective = 171
time: 561ms, objective = 170
time: 566ms, objective = 169
time: 570ms, objective = 167
time: 575ms, objective = 165
time: 580ms, objective = 164
time: 584ms, objective = 163
time: 589ms, objective = 162
time: 594ms, objective = 161
time: 598ms, objective = 160
time: 603ms, objective = 159
time: 607ms, objective = 158
time: 612ms, objective = 156
time: 618ms, objective = 154
time: 623ms, objective = 151
time: 628ms, objective = 150
time: 633ms, objective = 149
time: 638ms, objective = 148
time: 642ms, objective = 146
time: 647ms, objective = 143
time: 652ms, objective = 142
time: 657ms, objective = 141
time: 661ms, objective = 140
time: 666ms, objective = 139
time: 670ms, objective = 138
time: 674ms, objective = 137
time: 679ms, objective = 136
time: 683ms, objective = 134
time: 687ms, objective = 133
time: 691ms, objective = 132
time: 696ms, objective = 131
time: 700ms, objective = 130
time: 704ms, objective = 128
time: 708ms, objective = 124
time: 714ms, objective = 123
time: 718ms, objective = 120
time: 722ms, objective = 118
time: 726ms, objective = 117
time: 730ms, objective = 116
time: 734ms, objective = 115
time: 738ms, objective = 114
time: 742ms, objective = 113
time: 747ms, objective = 112
time: 750ms, objective = 111
time: 755ms, objective = 110
time: 763ms, objective = 109
time: 768ms, objective = 108
time: 773ms, objective = 107
time: 777ms, objective = 106
time: 781ms, objective = 105
time: 785ms, objective = 104
time: 790ms, objective = 103
time: 796ms, objective = 102
time: 800ms, objective = 100
time: 804ms, objective = 98
time: 808ms, objective = 96
time: 812ms, objective = 95
time: 816ms, objective = 94
time: 819ms, objective = 92
time: 824ms, objective = 91
time: 829ms, objective = 90
time: 833ms, objective = 89
time: 838ms, objective = 86
time: 842ms, objective = 85
time: 846ms, objective = 84
time: 849ms, objective = 83
time: 853ms, objective = 81
time: 857ms, objective = 80
time: 860ms, objective = 79
time: 864ms, objective = 78
time: 868ms, objective = 77
time: 872ms, objective = 76
time: 875ms, objective = 75
time: 878ms, objective = 74
time: 882ms, objective = 73
time: 885ms, objective = 72
time: 890ms, objective = 71
time: 894ms, objective = 70
time: 898ms, objective = 68
time: 902ms, objective = 67
time: 905ms, objective = 66
time: 911ms, objective = 65
time: 916ms, objective = 64
time: 933ms, objective = 63
time: 952ms, objective = 62
time: 957ms, objective = 61
time: 961ms, objective = 60
time: 1s, objective = 59
time: 1s, objective = 58
time: 1s, objective = 57
Found optimal solution with makespan 57 at time: 1s
