vars = 33685, values = 33181time: 200ms, objective = 103
time: 211ms, objective = 102
time: 218ms, objective = 100
time: 224ms, objective = 99
time: 230ms, objective = 98
time: 235ms, objective = 97
time: 243ms, objective = 96
time: 249ms, objective = 93
time: 256ms, objective = 92
time: 262ms, objective = 91
time: 269ms, objective = 89
time: 275ms, objective = 88
time: 282ms, objective = 87
time: 288ms, objective = 79
time: 293ms, objective = 78
time: 299ms, objective = 77
time: 305ms, objective = 75
time: 309ms, objective = 73
time: 315ms, objective = 72
time: 320ms, objective = 69
time: 325ms, objective = 67
time: 330ms, objective = 66
time: 336ms, objective = 64
time: 341ms, objective = 63
time: 347ms, objective = 61
time: 351ms, objective = 60
time: 367ms, objective = 58
time: 372ms, objective = 57
time: 377ms, objective = 56
time: 382ms, objective = 55
time: 386ms, objective = 54
time: 391ms, objective = 53
time: 397ms, objective = 52
time: 409ms, objective = 51
time: 488ms, objective = 50
time: 493ms, objective = 49
time: 497ms, objective = 48
time: 501ms, objective = 47
Found optimal solution with makespan 47 at time: 521ms
