vars = 29049, values = 28621time: 163ms, objective = 177
time: 172ms, objective = 175
time: 178ms, objective = 172
time: 188ms, objective = 170
time: 195ms, objective = 169
time: 202ms, objective = 168
time: 210ms, objective = 167
time: 218ms, objective = 165
time: 224ms, objective = 162
time: 232ms, objective = 160
time: 241ms, objective = 154
time: 247ms, objective = 153
time: 253ms, objective = 147
time: 261ms, objective = 145
time: 267ms, objective = 144
time: 272ms, objective = 143
time: 278ms, objective = 142
time: 283ms, objective = 140
time: 290ms, objective = 130
time: 299ms, objective = 129
time: 304ms, objective = 128
time: 310ms, objective = 124
time: 317ms, objective = 121
time: 323ms, objective = 120
time: 330ms, objective = 118
time: 348ms, objective = 103
time: 355ms, objective = 102
time: 363ms, objective = 96
time: 369ms, objective = 95
time: 373ms, objective = 93
time: 380ms, objective = 92
time: 386ms, objective = 85
time: 391ms, objective = 76
time: 396ms, objective = 70
time: 401ms, objective = 68
time: 405ms, objective = 67
time: 410ms, objective = 63
time: 414ms, objective = 60
time: 419ms, objective = 59
time: 423ms, objective = 57
time: 427ms, objective = 55
time: 431ms, objective = 54
time: 435ms, objective = 53
time: 439ms, objective = 51
time: 443ms, objective = 50
time: 447ms, objective = 49
time: 451ms, objective = 43
time: 455ms, objective = 42
time: 459ms, objective = 41
time: 462ms, objective = 40
time: 465ms, objective = 39
time: 469ms, objective = 38
time: 472ms, objective = 37
time: 475ms, objective = 36
time: 478ms, objective = 35
time: 482ms, objective = 34
time: 485ms, objective = 33
time: 489ms, objective = 32
time: 493ms, objective = 31
time: 496ms, objective = 30
time: 500ms, objective = 29
time: 504ms, objective = 28
time: 507ms, objective = 27
time: 510ms, objective = 26
time: 525ms, objective = 25
time: 584ms, objective = 24
Found optimal solution with makespan 24 at time: 598ms
