time: 563ms, objective = 224
time: 582ms, objective = 223
time: 588ms, objective = 222
time: 594ms, objective = 221
time: 601ms, objective = 220
time: 606ms, objective = 219
time: 612ms, objective = 218
time: 618ms, objective = 215
time: 624ms, objective = 212
time: 629ms, objective = 211
time: 635ms, objective = 209
time: 641ms, objective = 208
time: 647ms, objective = 207
time: 652ms, objective = 206
time: 658ms, objective = 204
time: 663ms, objective = 203
time: 669ms, objective = 202
time: 674ms, objective = 201
time: 680ms, objective = 200
time: 686ms, objective = 198
time: 691ms, objective = 197
time: 697ms, objective = 196
time: 702ms, objective = 195
time: 708ms, objective = 193
time: 714ms, objective = 192
time: 719ms, objective = 191
time: 736ms, objective = 190
time: 742ms, objective = 189
time: 747ms, objective = 188
time: 753ms, objective = 187
time: 758ms, objective = 186
time: 766ms, objective = 185
time: 771ms, objective = 182
time: 776ms, objective = 181
time: 782ms, objective = 180
time: 787ms, objective = 178
time: 792ms, objective = 174
time: 798ms, objective = 173
time: 803ms, objective = 171
time: 809ms, objective = 169
time: 814ms, objective = 168
time: 819ms, objective = 167
time: 825ms, objective = 166
time: 830ms, objective = 165
time: 835ms, objective = 163
time: 844ms, objective = 162
time: 850ms, objective = 158
time: 855ms, objective = 154
time: 860ms, objective = 151
time: 866ms, objective = 150
time: 872ms, objective = 149
time: 877ms, objective = 148
time: 882ms, objective = 144
time: 888ms, objective = 143
time: 893ms, objective = 141
time: 898ms, objective = 140
time: 902ms, objective = 139
time: 907ms, objective = 137
time: 912ms, objective = 135
time: 917ms, objective = 134
time: 922ms, objective = 132
time: 926ms, objective = 129
time: 932ms, objective = 128
time: 938ms, objective = 127
time: 943ms, objective = 126
time: 947ms, objective = 125
time: 952ms, objective = 124
time: 957ms, objective = 123
time: 961ms, objective = 122
time: 966ms, objective = 119
time: 971ms, objective = 118
time: 975ms, objective = 116
time: 980ms, objective = 115
time: 985ms, objective = 114
time: 990ms, objective = 111
time: 994ms, objective = 107
time: 999ms, objective = 106
time: 1s, objective = 103
time: 1s, objective = 101
time: 1s, objective = 98
time: 1s, objective = 96
time: 1s, objective = 94
time: 1s, objective = 90
time: 1s, objective = 89
time: 1s, objective = 88
time: 1s, objective = 87
time: 1s, objective = 86
time: 1s, objective = 84
time: 1s, objective = 83
time: 1s, objective = 82
time: 1s, objective = 81
time: 1s, objective = 80
time: 1s, objective = 78
time: 1s, objective = 76
time: 1s, objective = 75
time: 1s, objective = 72
time: 1s, objective = 71
time: 1s, objective = 70
time: 1s, objective = 69
time: 1s, objective = 66
time: 1s, objective = 64
time: 1s, objective = 62
time: 1s, objective = 60
time: 1s, objective = 59
time: 1s, objective = 58
time: 1s, objective = 57
time: 1s, objective = 56
time: 1s, objective = 55
time: 1s, objective = 53
time: 1s, objective = 52
time: 1s, objective = 51
time: 1s, objective = 50
time: 1s, objective = 49
time: 1s, objective = 47
time: 1s, objective = 44
time: 1s, objective = 43
time: 1s, objective = 41
time: 1s, objective = 40
time: 1s, objective = 39
time: 1s, objective = 38
time: 1s, objective = 37
time: 1s, objective = 36
time: 1s, objective = 35
time: 1s, objective = 34
time: 1s, objective = 33
time: 1s, objective = 32
time: 2s, objective = 31
Found satisfiable solution with makespan 31 at time: 31s
