vars = 32469, values = 31981time: 202ms, objective = 74
time: 212ms, objective = 73
time: 218ms, objective = 72
time: 225ms, objective = 71
time: 233ms, objective = 65
time: 239ms, objective = 64
time: 243ms, objective = 63
time: 248ms, objective = 62
time: 256ms, objective = 60
time: 263ms, objective = 59
time: 269ms, objective = 58
time: 274ms, objective = 57
time: 285ms, objective = 56
time: 291ms, objective = 55
time: 319ms, objective = 54
time: 427ms, objective = 53
time: 2s, objective = 52
time: 3s, objective = 51
time: 4s, objective = 50
time: 7s, objective = 49
Found satisfiable solution with makespan 49 at time: 30s
