vars = 32221, values = 31741time: 171ms, objective = 62
time: 179ms, objective = 58
time: 182ms, objective = 57
time: 191ms, objective = 56
time: 194ms, objective = 54
time: 197ms, objective = 53
time: 201ms, objective = 52
time: 203ms, objective = 51
time: 207ms, objective = 50
time: 210ms, objective = 49
time: 213ms, objective = 48
time: 221ms, objective = 47
time: 224ms, objective = 46
time: 238ms, objective = 45
time: 241ms, objective = 44
time: 245ms, objective = 43
time: 248ms, objective = 42
time: 253ms, objective = 41
time: 258ms, objective = 40
Found optimal solution with makespan 40 at time: 261ms
