vars = 30635, values = 30181time: 189ms, objective = 158
time: 196ms, objective = 153
time: 203ms, objective = 150
time: 209ms, objective = 149
time: 216ms, objective = 148
time: 224ms, objective = 147
time: 229ms, objective = 144
time: 235ms, objective = 143
time: 241ms, objective = 142
time: 247ms, objective = 140
time: 252ms, objective = 138
time: 258ms, objective = 135
time: 263ms, objective = 134
time: 269ms, objective = 133
time: 274ms, objective = 132
time: 279ms, objective = 131
time: 284ms, objective = 129
time: 289ms, objective = 126
time: 294ms, objective = 125
time: 300ms, objective = 124
time: 305ms, objective = 116
time: 311ms, objective = 114
time: 315ms, objective = 108
time: 320ms, objective = 106
time: 326ms, objective = 105
time: 341ms, objective = 98
time: 346ms, objective = 97
time: 350ms, objective = 96
time: 355ms, objective = 95
time: 359ms, objective = 93
time: 363ms, objective = 91
time: 367ms, objective = 90
time: 372ms, objective = 87
time: 376ms, objective = 86
time: 380ms, objective = 84
time: 384ms, objective = 83
time: 388ms, objective = 82
time: 392ms, objective = 81
time: 396ms, objective = 80
time: 399ms, objective = 79
time: 404ms, objective = 77
time: 408ms, objective = 71
time: 412ms, objective = 69
time: 415ms, objective = 67
time: 419ms, objective = 58
time: 423ms, objective = 55
time: 427ms, objective = 51
time: 430ms, objective = 48
time: 433ms, objective = 47
time: 436ms, objective = 46
time: 439ms, objective = 45
time: 442ms, objective = 44
time: 444ms, objective = 43
time: 447ms, objective = 41
time: 450ms, objective = 38
time: 452ms, objective = 37
time: 455ms, objective = 36
time: 458ms, objective = 35
time: 461ms, objective = 34
time: 463ms, objective = 33
time: 466ms, objective = 32
time: 469ms, objective = 31
time: 471ms, objective = 30
time: 475ms, objective = 29
Found optimal solution with makespan 29 at time: 476ms
