vars = 30517, values = 30061time: 175ms, objective = 124
time: 191ms, objective = 123
time: 199ms, objective = 122
time: 205ms, objective = 119
time: 215ms, objective = 118
time: 221ms, objective = 117
time: 227ms, objective = 115
time: 237ms, objective = 114
time: 243ms, objective = 113
time: 250ms, objective = 112
time: 258ms, objective = 111
time: 264ms, objective = 110
time: 274ms, objective = 109
time: 280ms, objective = 108
time: 288ms, objective = 107
time: 294ms, objective = 106
time: 302ms, objective = 105
time: 309ms, objective = 104
time: 317ms, objective = 103
time: 323ms, objective = 102
time: 331ms, objective = 101
time: 338ms, objective = 99
time: 347ms, objective = 98
time: 351ms, objective = 97
time: 359ms, objective = 96
time: 375ms, objective = 95
time: 382ms, objective = 94
time: 387ms, objective = 93
time: 395ms, objective = 92
time: 402ms, objective = 91
time: 408ms, objective = 90
time: 416ms, objective = 89
time: 421ms, objective = 88
time: 429ms, objective = 87
time: 436ms, objective = 86
time: 442ms, objective = 85
time: 447ms, objective = 84
time: 455ms, objective = 83
time: 462ms, objective = 81
time: 469ms, objective = 79
time: 475ms, objective = 78
time: 483ms, objective = 77
time: 488ms, objective = 76
time: 496ms, objective = 73
time: 503ms, objective = 72
time: 511ms, objective = 71
time: 517ms, objective = 70
time: 526ms, objective = 67
time: 533ms, objective = 66
time: 540ms, objective = 65
time: 545ms, objective = 64
time: 550ms, objective = 63
time: 556ms, objective = 62
time: 562ms, objective = 61
time: 566ms, objective = 60
time: 571ms, objective = 59
time: 576ms, objective = 58
time: 581ms, objective = 57
time: 585ms, objective = 56
time: 589ms, objective = 54
time: 594ms, objective = 53
time: 598ms, objective = 52
time: 602ms, objective = 49
time: 606ms, objective = 48
time: 610ms, objective = 47
time: 614ms, objective = 46
time: 618ms, objective = 45
time: 621ms, objective = 44
time: 625ms, objective = 43
time: 628ms, objective = 42
time: 632ms, objective = 41
time: 635ms, objective = 40
time: 638ms, objective = 39
time: 641ms, objective = 38
time: 644ms, objective = 36
time: 648ms, objective = 35
time: 651ms, objective = 34
time: 654ms, objective = 33
time: 657ms, objective = 32
Found optimal solution with makespan 32 at time: 658ms
