vars = 34417, values = 33901time: 183ms, objective = 60
time: 192ms, objective = 58
time: 197ms, objective = 57
time: 201ms, objective = 56
time: 204ms, objective = 55
time: 208ms, objective = 54
time: 211ms, objective = 53
time: 215ms, objective = 52
time: 218ms, objective = 49
time: 221ms, objective = 48
time: 224ms, objective = 47
time: 227ms, objective = 46
time: 230ms, objective = 45
time: 238ms, objective = 44
time: 241ms, objective = 43
time: 244ms, objective = 42
time: 247ms, objective = 41
time: 250ms, objective = 40
time: 253ms, objective = 39
time: 256ms, objective = 38
time: 258ms, objective = 37
time: 263ms, objective = 36
time: 266ms, objective = 35
time: 271ms, objective = 34
time: 285ms, objective = 33
time: 293ms, objective = 32
Found optimal solution with makespan 32 at time: 309ms
