time: 214ms, objective = 245
time: 231ms, objective = 244
time: 239ms, objective = 243
time: 245ms, objective = 241
time: 251ms, objective = 240
time: 257ms, objective = 239
time: 263ms, objective = 236
time: 269ms, objective = 235
time: 275ms, objective = 234
time: 280ms, objective = 233
time: 286ms, objective = 232
time: 291ms, objective = 230
time: 297ms, objective = 228
time: 303ms, objective = 227
time: 308ms, objective = 224
time: 314ms, objective = 223
time: 319ms, objective = 222
time: 325ms, objective = 220
time: 330ms, objective = 218
time: 337ms, objective = 217
time: 342ms, objective = 214
time: 348ms, objective = 213
time: 353ms, objective = 212
time: 359ms, objective = 211
time: 364ms, objective = 210
time: 369ms, objective = 209
time: 386ms, objective = 208
time: 392ms, objective = 206
time: 399ms, objective = 205
time: 404ms, objective = 202
time: 410ms, objective = 201
time: 415ms, objective = 200
time: 421ms, objective = 199
time: 428ms, objective = 198
time: 433ms, objective = 197
time: 438ms, objective = 196
time: 444ms, objective = 193
time: 449ms, objective = 190
time: 454ms, objective = 188
time: 459ms, objective = 187
time: 464ms, objective = 185
time: 470ms, objective = 182
time: 475ms, objective = 181
time: 480ms, objective = 180
time: 485ms, objective = 179
time: 490ms, objective = 178
time: 495ms, objective = 177
time: 500ms, objective = 176
time: 505ms, objective = 175
time: 510ms, objective = 172
time: 515ms, objective = 170
time: 520ms, objective = 168
time: 525ms, objective = 167
time: 530ms, objective = 166
time: 535ms, objective = 165
time: 540ms, objective = 163
time: 544ms, objective = 161
time: 551ms, objective = 160
time: 556ms, objective = 159
time: 561ms, objective = 157
time: 566ms, objective = 156
time: 571ms, objective = 155
time: 576ms, objective = 154
time: 581ms, objective = 153
time: 586ms, objective = 152
time: 591ms, objective = 150
time: 597ms, objective = 149
time: 602ms, objective = 147
time: 607ms, objective = 144
time: 612ms, objective = 143
time: 616ms, objective = 141
time: 621ms, objective = 140
time: 626ms, objective = 139
time: 630ms, objective = 138
time: 635ms, objective = 137
time: 641ms, objective = 136
time: 645ms, objective = 133
time: 650ms, objective = 132
time: 654ms, objective = 131
time: 659ms, objective = 129
time: 664ms, objective = 128
time: 668ms, objective = 127
time: 673ms, objective = 125
time: 678ms, objective = 122
time: 683ms, objective = 120
time: 689ms, objective = 118
time: 693ms, objective = 115
time: 697ms, objective = 111
time: 702ms, objective = 110
time: 706ms, objective = 109
time: 711ms, objective = 107
time: 715ms, objective = 105
time: 720ms, objective = 104
time: 724ms, objective = 103
time: 728ms, objective = 102
time: 733ms, objective = 100
time: 737ms, objective = 98
time: 742ms, objective = 96
time: 746ms, objective = 95
time: 752ms, objective = 93
time: 756ms, objective = 91
time: 761ms, objective = 90
time: 765ms, objective = 89
time: 770ms, objective = 88
time: 775ms, objective = 87
time: 779ms, objective = 86
time: 783ms, objective = 84
time: 788ms, objective = 82
time: 791ms, objective = 81
time: 796ms, objective = 80
time: 800ms, objective = 79
time: 804ms, objective = 78
time: 808ms, objective = 76
time: 813ms, objective = 75
time: 817ms, objective = 73
time: 821ms, objective = 72
time: 825ms, objective = 70
time: 829ms, objective = 69
time: 833ms, objective = 68
time: 837ms, objective = 65
time: 841ms, objective = 64
time: 845ms, objective = 63
time: 849ms, objective = 59
time: 853ms, objective = 58
time: 856ms, objective = 56
time: 861ms, objective = 54
time: 864ms, objective = 53
time: 868ms, objective = 51
time: 871ms, objective = 50
time: 875ms, objective = 49
time: 879ms, objective = 48
time: 884ms, objective = 47
time: 889ms, objective = 46
time: 894ms, objective = 45
time: 899ms, objective = 44
time: 906ms, objective = 43
time: 911ms, objective = 42
time: 916ms, objective = 41
time: 931ms, objective = 40
time: 986ms, objective = 39
time: 1s, objective = 38
Found optimal solution with makespan 38 at time: 1s
