vars = 31001, values = 30541time: 163ms, objective = 113
time: 171ms, objective = 112
time: 177ms, objective = 111
time: 185ms, objective = 109
time: 190ms, objective = 108
time: 195ms, objective = 107
time: 201ms, objective = 100
time: 206ms, objective = 99
time: 212ms, objective = 93
time: 217ms, objective = 92
time: 222ms, objective = 91
time: 226ms, objective = 90
time: 231ms, objective = 89
time: 236ms, objective = 86
time: 241ms, objective = 85
time: 246ms, objective = 79
time: 252ms, objective = 75
time: 256ms, objective = 74
time: 261ms, objective = 71
time: 266ms, objective = 67
time: 270ms, objective = 66
time: 274ms, objective = 63
time: 277ms, objective = 62
time: 281ms, objective = 60
time: 285ms, objective = 59
time: 288ms, objective = 57
time: 304ms, objective = 55
time: 309ms, objective = 53
time: 313ms, objective = 52
time: 316ms, objective = 51
time: 320ms, objective = 50
time: 324ms, objective = 49
time: 328ms, objective = 48
time: 331ms, objective = 47
time: 334ms, objective = 46
time: 337ms, objective = 45
time: 340ms, objective = 44
time: 343ms, objective = 43
time: 346ms, objective = 42
time: 349ms, objective = 41
time: 353ms, objective = 40
time: 356ms, objective = 39
time: 359ms, objective = 38
time: 362ms, objective = 37
time: 364ms, objective = 36
time: 369ms, objective = 35
time: 374ms, objective = 34
time: 379ms, objective = 33
time: 383ms, objective = 32
time: 386ms, objective = 31
Found optimal solution with makespan 31 at time: 387ms
