vars = 31001, values = 30541time: 193ms, objective = 118
time: 205ms, objective = 114
time: 213ms, objective = 113
time: 221ms, objective = 112
time: 229ms, objective = 111
time: 236ms, objective = 108
time: 245ms, objective = 107
time: 253ms, objective = 106
time: 268ms, objective = 105
time: 276ms, objective = 103
time: 285ms, objective = 102
time: 295ms, objective = 99
time: 304ms, objective = 97
time: 311ms, objective = 94
time: 319ms, objective = 92
time: 326ms, objective = 89
time: 332ms, objective = 88
time: 339ms, objective = 87
time: 345ms, objective = 86
time: 352ms, objective = 85
time: 359ms, objective = 84
time: 367ms, objective = 83
time: 373ms, objective = 82
time: 380ms, objective = 81
time: 386ms, objective = 80
time: 396ms, objective = 79
time: 403ms, objective = 77
time: 411ms, objective = 76
time: 419ms, objective = 75
time: 430ms, objective = 72
time: 441ms, objective = 70
time: 450ms, objective = 69
time: 459ms, objective = 68
time: 467ms, objective = 66
time: 474ms, objective = 65
time: 479ms, objective = 64
time: 485ms, objective = 63
time: 491ms, objective = 62
time: 497ms, objective = 61
time: 502ms, objective = 60
time: 508ms, objective = 59
time: 513ms, objective = 58
time: 519ms, objective = 57
time: 526ms, objective = 56
time: 532ms, objective = 55
time: 537ms, objective = 54
time: 541ms, objective = 53
time: 548ms, objective = 52
time: 553ms, objective = 51
time: 558ms, objective = 50
time: 563ms, objective = 49
time: 568ms, objective = 48
time: 573ms, objective = 47
time: 578ms, objective = 46
time: 582ms, objective = 45
time: 588ms, objective = 44
time: 595ms, objective = 43
time: 682ms, objective = 42
time: 691ms, objective = 41
time: 1s, objective = 40
time: 1s, objective = 39
Found optimal solution with makespan 39 at time: 2s
