vars = 32103, values = 31621time: 206ms, objective = 241
time: 218ms, objective = 236
time: 225ms, objective = 234
time: 236ms, objective = 233
time: 245ms, objective = 230
time: 255ms, objective = 229
time: 263ms, objective = 228
time: 275ms, objective = 223
time: 285ms, objective = 222
time: 296ms, objective = 214
time: 308ms, objective = 196
time: 315ms, objective = 192
time: 325ms, objective = 191
time: 332ms, objective = 187
time: 342ms, objective = 186
time: 348ms, objective = 182
time: 357ms, objective = 181
time: 365ms, objective = 180
time: 373ms, objective = 175
time: 381ms, objective = 173
time: 390ms, objective = 171
time: 398ms, objective = 166
time: 405ms, objective = 164
time: 415ms, objective = 160
time: 421ms, objective = 159
time: 443ms, objective = 158
time: 449ms, objective = 147
time: 465ms, objective = 138
time: 473ms, objective = 137
time: 483ms, objective = 136
time: 489ms, objective = 135
time: 497ms, objective = 134
time: 502ms, objective = 133
time: 508ms, objective = 128
time: 518ms, objective = 127
time: 524ms, objective = 126
time: 531ms, objective = 117
time: 536ms, objective = 109
time: 542ms, objective = 106
time: 547ms, objective = 104
time: 553ms, objective = 101
time: 558ms, objective = 94
time: 566ms, objective = 93
time: 571ms, objective = 92
time: 577ms, objective = 91
time: 583ms, objective = 89
time: 588ms, objective = 88
time: 593ms, objective = 87
time: 598ms, objective = 86
time: 603ms, objective = 85
time: 608ms, objective = 84
time: 612ms, objective = 83
time: 617ms, objective = 82
time: 621ms, objective = 81
time: 626ms, objective = 80
time: 631ms, objective = 79
time: 636ms, objective = 78
time: 640ms, objective = 77
time: 645ms, objective = 76
time: 649ms, objective = 75
time: 653ms, objective = 74
time: 657ms, objective = 73
time: 662ms, objective = 72
time: 666ms, objective = 71
time: 670ms, objective = 70
time: 676ms, objective = 69
time: 680ms, objective = 66
time: 684ms, objective = 63
time: 689ms, objective = 61
time: 693ms, objective = 60
time: 696ms, objective = 59
time: 700ms, objective = 58
time: 704ms, objective = 57
time: 708ms, objective = 56
time: 711ms, objective = 55
time: 715ms, objective = 54
time: 719ms, objective = 52
time: 722ms, objective = 50
time: 726ms, objective = 49
time: 731ms, objective = 48
time: 735ms, objective = 47
time: 738ms, objective = 46
time: 742ms, objective = 45
time: 745ms, objective = 44
time: 748ms, objective = 43
time: 751ms, objective = 42
time: 755ms, objective = 41
time: 758ms, objective = 40
time: 764ms, objective = 39
time: 769ms, objective = 38
time: 811ms, objective = 37
time: 815ms, objective = 36
time: 841ms, objective = 35
time: 849ms, objective = 34
Found optimal solution with makespan 34 at time: 895ms
