time: 212ms, objective = 229
time: 224ms, objective = 228
time: 230ms, objective = 227
time: 235ms, objective = 226
time: 241ms, objective = 225
time: 247ms, objective = 223
time: 252ms, objective = 222
time: 258ms, objective = 220
time: 263ms, objective = 219
time: 267ms, objective = 218
time: 272ms, objective = 216
time: 277ms, objective = 214
time: 282ms, objective = 213
time: 287ms, objective = 212
time: 292ms, objective = 210
time: 297ms, objective = 209
time: 301ms, objective = 207
time: 306ms, objective = 206
time: 311ms, objective = 205
time: 315ms, objective = 203
time: 319ms, objective = 202
time: 324ms, objective = 201
time: 328ms, objective = 200
time: 333ms, objective = 198
time: 337ms, objective = 197
time: 342ms, objective = 196
time: 347ms, objective = 194
time: 352ms, objective = 188
time: 357ms, objective = 186
time: 361ms, objective = 185
time: 366ms, objective = 183
time: 370ms, objective = 181
time: 375ms, objective = 177
time: 379ms, objective = 176
time: 384ms, objective = 175
time: 388ms, objective = 174
time: 393ms, objective = 173
time: 397ms, objective = 170
time: 402ms, objective = 168
time: 407ms, objective = 166
time: 412ms, objective = 165
time: 417ms, objective = 163
time: 422ms, objective = 161
time: 426ms, objective = 159
time: 430ms, objective = 158
time: 435ms, objective = 157
time: 439ms, objective = 156
time: 444ms, objective = 155
time: 448ms, objective = 154
time: 452ms, objective = 153
time: 456ms, objective = 152
time: 461ms, objective = 151
time: 465ms, objective = 149
time: 469ms, objective = 147
time: 473ms, objective = 146
time: 478ms, objective = 145
time: 482ms, objective = 144
time: 486ms, objective = 143
time: 490ms, objective = 142
time: 494ms, objective = 141
time: 498ms, objective = 140
time: 502ms, objective = 139
time: 507ms, objective = 137
time: 511ms, objective = 136
time: 515ms, objective = 135
time: 519ms, objective = 134
time: 523ms, objective = 133
time: 527ms, objective = 132
time: 530ms, objective = 131
time: 534ms, objective = 130
time: 538ms, objective = 129
time: 542ms, objective = 128
time: 546ms, objective = 127
time: 550ms, objective = 126
time: 555ms, objective = 125
time: 559ms, objective = 124
time: 563ms, objective = 122
time: 567ms, objective = 121
time: 571ms, objective = 120
time: 575ms, objective = 118
time: 579ms, objective = 113
time: 585ms, objective = 112
time: 590ms, objective = 111
time: 595ms, objective = 110
time: 599ms, objective = 109
time: 603ms, objective = 107
time: 607ms, objective = 105
time: 611ms, objective = 104
time: 615ms, objective = 103
time: 618ms, objective = 101
time: 622ms, objective = 100
time: 626ms, objective = 99
time: 630ms, objective = 98
time: 634ms, objective = 97
time: 638ms, objective = 96
time: 642ms, objective = 93
time: 646ms, objective = 91
time: 650ms, objective = 90
time: 654ms, objective = 89
time: 658ms, objective = 88
time: 661ms, objective = 87
time: 665ms, objective = 85
time: 669ms, objective = 84
time: 673ms, objective = 83
time: 677ms, objective = 81
time: 680ms, objective = 79
time: 684ms, objective = 77
time: 687ms, objective = 76
time: 693ms, objective = 74
time: 697ms, objective = 73
time: 701ms, objective = 71
time: 705ms, objective = 70
time: 709ms, objective = 69
time: 712ms, objective = 68
time: 717ms, objective = 66
time: 721ms, objective = 65
time: 724ms, objective = 62
time: 728ms, objective = 60
time: 731ms, objective = 58
time: 734ms, objective = 57
time: 737ms, objective = 56
time: 741ms, objective = 55
time: 744ms, objective = 54
time: 747ms, objective = 53
time: 750ms, objective = 52
time: 754ms, objective = 51
time: 757ms, objective = 50
time: 760ms, objective = 49
time: 763ms, objective = 48
time: 766ms, objective = 45
time: 769ms, objective = 44
time: 772ms, objective = 42
time: 776ms, objective = 41
time: 778ms, objective = 40
time: 781ms, objective = 39
time: 784ms, objective = 37
time: 787ms, objective = 36
time: 790ms, objective = 35
time: 793ms, objective = 34
time: 795ms, objective = 33
Found optimal solution with makespan 33 at time: 797ms
