vars = 31489, values = 31021time: 213ms, objective = 51
time: 221ms, objective = 50
time: 225ms, objective = 49
time: 230ms, objective = 48
time: 234ms, objective = 46
time: 238ms, objective = 43
time: 241ms, objective = 42
time: 245ms, objective = 41
time: 248ms, objective = 40
time: 252ms, objective = 39
time: 255ms, objective = 38
time: 258ms, objective = 37
time: 262ms, objective = 36
time: 266ms, objective = 35
time: 269ms, objective = 34
time: 272ms, objective = 33
time: 276ms, objective = 32
time: 279ms, objective = 31
time: 282ms, objective = 30
time: 312ms, objective = 29
Found optimal solution with makespan 29 at time: 445ms
