time: 228ms, objective = 236
time: 246ms, objective = 235
time: 255ms, objective = 234
time: 263ms, objective = 231
time: 271ms, objective = 229
time: 279ms, objective = 228
time: 286ms, objective = 227
time: 293ms, objective = 226
time: 301ms, objective = 225
time: 309ms, objective = 223
time: 319ms, objective = 220
time: 328ms, objective = 219
time: 337ms, objective = 218
time: 345ms, objective = 217
time: 355ms, objective = 215
time: 365ms, objective = 214
time: 373ms, objective = 211
time: 382ms, objective = 209
time: 390ms, objective = 207
time: 397ms, objective = 206
time: 405ms, objective = 204
time: 413ms, objective = 203
time: 420ms, objective = 202
time: 429ms, objective = 200
time: 436ms, objective = 199
time: 444ms, objective = 198
time: 463ms, objective = 196
time: 473ms, objective = 194
time: 480ms, objective = 193
time: 487ms, objective = 191
time: 495ms, objective = 189
time: 502ms, objective = 187
time: 508ms, objective = 186
time: 515ms, objective = 185
time: 522ms, objective = 184
time: 529ms, objective = 183
time: 536ms, objective = 181
time: 543ms, objective = 180
time: 551ms, objective = 179
time: 557ms, objective = 178
time: 565ms, objective = 176
time: 571ms, objective = 175
time: 578ms, objective = 174
time: 585ms, objective = 173
time: 592ms, objective = 172
time: 599ms, objective = 169
time: 605ms, objective = 168
time: 613ms, objective = 167
time: 619ms, objective = 166
time: 627ms, objective = 164
time: 633ms, objective = 163
time: 640ms, objective = 160
time: 647ms, objective = 158
time: 653ms, objective = 157
time: 660ms, objective = 156
time: 667ms, objective = 155
time: 673ms, objective = 153
time: 679ms, objective = 150
time: 686ms, objective = 148
time: 692ms, objective = 147
time: 699ms, objective = 146
time: 705ms, objective = 144
time: 712ms, objective = 143
time: 718ms, objective = 140
time: 724ms, objective = 138
time: 730ms, objective = 137
time: 737ms, objective = 136
time: 743ms, objective = 134
time: 749ms, objective = 132
time: 755ms, objective = 130
time: 761ms, objective = 129
time: 768ms, objective = 128
time: 774ms, objective = 127
time: 780ms, objective = 123
time: 785ms, objective = 122
time: 792ms, objective = 121
time: 798ms, objective = 119
time: 803ms, objective = 118
time: 811ms, objective = 116
time: 817ms, objective = 115
time: 823ms, objective = 114
time: 829ms, objective = 113
time: 835ms, objective = 112
time: 841ms, objective = 111
time: 847ms, objective = 110
time: 854ms, objective = 109
time: 861ms, objective = 108
time: 867ms, objective = 107
time: 874ms, objective = 106
time: 880ms, objective = 105
time: 886ms, objective = 102
time: 892ms, objective = 100
time: 897ms, objective = 98
time: 903ms, objective = 95
time: 909ms, objective = 92
time: 915ms, objective = 91
time: 921ms, objective = 89
time: 931ms, objective = 88
time: 936ms, objective = 85
time: 942ms, objective = 81
time: 948ms, objective = 80
time: 953ms, objective = 79
time: 958ms, objective = 78
time: 964ms, objective = 77
time: 969ms, objective = 76
time: 975ms, objective = 75
time: 980ms, objective = 74
time: 985ms, objective = 72
time: 991ms, objective = 70
time: 996ms, objective = 69
time: 1s, objective = 68
time: 1s, objective = 67
time: 1s, objective = 65
time: 1s, objective = 64
time: 1s, objective = 61
time: 1s, objective = 60
time: 1s, objective = 58
time: 1s, objective = 57
time: 1s, objective = 56
time: 1s, objective = 55
time: 1s, objective = 54
time: 1s, objective = 53
time: 1s, objective = 52
time: 1s, objective = 51
time: 1s, objective = 50
time: 1s, objective = 49
time: 1s, objective = 48
time: 1s, objective = 47
time: 1s, objective = 46
time: 1s, objective = 45
time: 1s, objective = 44
time: 1s, objective = 43
time: 1s, objective = 42
time: 1s, objective = 41
time: 2s, objective = 40
time: 2s, objective = 39
Found optimal solution with makespan 39 at time: 2s
