vars = 29175, values = 28741time: 198ms, objective = 119
time: 211ms, objective = 104
time: 217ms, objective = 103
time: 225ms, objective = 102
time: 231ms, objective = 95
time: 240ms, objective = 94
time: 246ms, objective = 92
time: 251ms, objective = 91
time: 257ms, objective = 90
time: 262ms, objective = 89
time: 267ms, objective = 88
time: 272ms, objective = 86
time: 277ms, objective = 85
time: 282ms, objective = 84
time: 287ms, objective = 83
time: 293ms, objective = 81
time: 296ms, objective = 79
time: 303ms, objective = 78
time: 308ms, objective = 77
time: 313ms, objective = 76
time: 317ms, objective = 75
time: 322ms, objective = 74
time: 326ms, objective = 70
time: 332ms, objective = 69
time: 337ms, objective = 68
time: 345ms, objective = 67
time: 349ms, objective = 66
time: 354ms, objective = 65
time: 358ms, objective = 64
time: 363ms, objective = 63
time: 367ms, objective = 62
time: 372ms, objective = 59
time: 375ms, objective = 58
time: 384ms, objective = 54
time: 391ms, objective = 52
time: 397ms, objective = 51
time: 402ms, objective = 50
time: 407ms, objective = 47
time: 410ms, objective = 46
time: 413ms, objective = 45
time: 416ms, objective = 44
time: 420ms, objective = 42
time: 423ms, objective = 41
time: 426ms, objective = 39
time: 429ms, objective = 36
time: 431ms, objective = 35
time: 436ms, objective = 34
time: 439ms, objective = 33
time: 441ms, objective = 32
time: 444ms, objective = 31
time: 452ms, objective = 30
Found optimal solution with makespan 30 at time: 455ms
