time: 269ms, objective = 256
time: 290ms, objective = 188
time: 300ms, objective = 187
time: 308ms, objective = 186
time: 316ms, objective = 183
time: 322ms, objective = 180
time: 330ms, objective = 179
time: 338ms, objective = 178
time: 346ms, objective = 177
time: 354ms, objective = 174
time: 363ms, objective = 173
time: 370ms, objective = 172
time: 377ms, objective = 171
time: 384ms, objective = 170
time: 391ms, objective = 169
time: 398ms, objective = 168
time: 405ms, objective = 167
time: 411ms, objective = 166
time: 419ms, objective = 165
time: 425ms, objective = 163
time: 432ms, objective = 161
time: 439ms, objective = 158
time: 446ms, objective = 156
time: 453ms, objective = 154
time: 460ms, objective = 153
time: 467ms, objective = 152
time: 486ms, objective = 150
time: 492ms, objective = 149
time: 499ms, objective = 148
time: 506ms, objective = 147
time: 513ms, objective = 145
time: 519ms, objective = 144
time: 527ms, objective = 141
time: 534ms, objective = 138
time: 541ms, objective = 134
time: 548ms, objective = 133
time: 555ms, objective = 131
time: 563ms, objective = 130
time: 570ms, objective = 129
time: 577ms, objective = 128
time: 585ms, objective = 127
time: 591ms, objective = 125
time: 598ms, objective = 124
time: 606ms, objective = 123
time: 612ms, objective = 122
time: 621ms, objective = 119
time: 628ms, objective = 118
time: 636ms, objective = 117
time: 643ms, objective = 116
time: 656ms, objective = 114
time: 665ms, objective = 113
time: 673ms, objective = 112
time: 683ms, objective = 109
time: 691ms, objective = 108
time: 701ms, objective = 107
time: 709ms, objective = 106
time: 715ms, objective = 105
time: 723ms, objective = 103
time: 731ms, objective = 101
time: 739ms, objective = 100
time: 746ms, objective = 98
time: 753ms, objective = 97
time: 759ms, objective = 96
time: 765ms, objective = 95
time: 771ms, objective = 94
time: 776ms, objective = 92
time: 782ms, objective = 91
time: 789ms, objective = 90
time: 801ms, objective = 89
time: 807ms, objective = 88
time: 813ms, objective = 87
time: 820ms, objective = 86
time: 825ms, objective = 85
time: 831ms, objective = 84
time: 836ms, objective = 83
time: 845ms, objective = 82
time: 851ms, objective = 81
time: 857ms, objective = 79
time: 863ms, objective = 78
time: 869ms, objective = 77
time: 874ms, objective = 76
time: 880ms, objective = 75
time: 886ms, objective = 74
time: 891ms, objective = 73
time: 897ms, objective = 72
time: 902ms, objective = 70
time: 907ms, objective = 69
time: 913ms, objective = 68
time: 919ms, objective = 67
time: 924ms, objective = 66
time: 930ms, objective = 62
time: 935ms, objective = 61
time: 940ms, objective = 60
time: 947ms, objective = 59
time: 953ms, objective = 58
time: 958ms, objective = 57
time: 964ms, objective = 56
time: 970ms, objective = 55
time: 977ms, objective = 54
time: 982ms, objective = 53
time: 987ms, objective = 52
time: 993ms, objective = 51
time: 1s, objective = 50
time: 1s, objective = 49
time: 1s, objective = 48
time: 1s, objective = 47
time: 1s, objective = 46
time: 1s, objective = 45
time: 1s, objective = 44
time: 1s, objective = 43
time: 1s, objective = 42
time: 1s, objective = 41
Found optimal solution with makespan 41 at time: 1s
