vars = 30147, values = 29701time: 211ms, objective = 98
time: 222ms, objective = 97
time: 230ms, objective = 94
time: 239ms, objective = 93
time: 246ms, objective = 92
time: 255ms, objective = 90
time: 262ms, objective = 89
time: 270ms, objective = 88
time: 281ms, objective = 87
time: 288ms, objective = 85
time: 296ms, objective = 84
time: 304ms, objective = 83
time: 311ms, objective = 82
time: 320ms, objective = 81
time: 328ms, objective = 80
time: 334ms, objective = 79
time: 341ms, objective = 78
time: 348ms, objective = 75
time: 355ms, objective = 74
time: 365ms, objective = 71
time: 373ms, objective = 70
time: 382ms, objective = 67
time: 392ms, objective = 66
time: 399ms, objective = 64
time: 406ms, objective = 63
time: 413ms, objective = 60
time: 431ms, objective = 55
time: 438ms, objective = 53
time: 443ms, objective = 52
time: 449ms, objective = 51
time: 454ms, objective = 50
time: 462ms, objective = 49
time: 468ms, objective = 48
time: 473ms, objective = 46
time: 478ms, objective = 45
time: 485ms, objective = 44
time: 492ms, objective = 43
time: 498ms, objective = 39
time: 504ms, objective = 38
time: 510ms, objective = 37
time: 515ms, objective = 36
time: 522ms, objective = 35
time: 526ms, objective = 34
time: 533ms, objective = 33
time: 2s, objective = 32
time: 3s, objective = 31
time: 55s, objective = 30
Found optimal solution with makespan 30 at time: 76s
