vars = 32831, values = 32341time: 215ms, objective = 57
time: 223ms, objective = 51
time: 227ms, objective = 50
time: 231ms, objective = 49
time: 235ms, objective = 48
time: 238ms, objective = 47
time: 242ms, objective = 46
time: 245ms, objective = 43
time: 249ms, objective = 42
time: 251ms, objective = 41
time: 256ms, objective = 40
time: 259ms, objective = 39
time: 261ms, objective = 38
time: 264ms, objective = 37
time: 270ms, objective = 36
time: 282ms, objective = 35
Found optimal solution with makespan 35 at time: 283ms
