vars = 30391, values = 29941time: 191ms, objective = 68
time: 200ms, objective = 67
time: 207ms, objective = 66
time: 213ms, objective = 65
time: 218ms, objective = 64
time: 225ms, objective = 63
time: 229ms, objective = 62
time: 234ms, objective = 61
time: 240ms, objective = 60
time: 246ms, objective = 59
time: 250ms, objective = 58
time: 256ms, objective = 57
time: 262ms, objective = 56
time: 266ms, objective = 55
time: 270ms, objective = 54
time: 276ms, objective = 53
time: 282ms, objective = 52
time: 286ms, objective = 51
time: 291ms, objective = 50
time: 298ms, objective = 49
time: 302ms, objective = 48
time: 307ms, objective = 47
time: 312ms, objective = 46
time: 317ms, objective = 45
time: 321ms, objective = 44
time: 326ms, objective = 43
time: 332ms, objective = 42
time: 336ms, objective = 41
time: 340ms, objective = 40
time: 344ms, objective = 39
time: 350ms, objective = 38
time: 355ms, objective = 37
time: 359ms, objective = 36
time: 364ms, objective = 35
time: 370ms, objective = 34
time: 376ms, objective = 33
time: 380ms, objective = 32
time: 388ms, objective = 31
time: 392ms, objective = 30
time: 396ms, objective = 29
time: 426ms, objective = 28
time: 432ms, objective = 27
time: 445ms, objective = 26
time: 458ms, objective = 25
Found optimal solution with makespan 25 at time: 467ms
