time: 213ms, objective = 229
time: 231ms, objective = 228
time: 239ms, objective = 227
time: 246ms, objective = 226
time: 252ms, objective = 225
time: 258ms, objective = 224
time: 263ms, objective = 223
time: 270ms, objective = 222
time: 276ms, objective = 221
time: 281ms, objective = 220
time: 287ms, objective = 219
time: 292ms, objective = 218
time: 298ms, objective = 214
time: 303ms, objective = 211
time: 309ms, objective = 210
time: 314ms, objective = 208
time: 319ms, objective = 206
time: 324ms, objective = 205
time: 329ms, objective = 201
time: 335ms, objective = 200
time: 342ms, objective = 198
time: 347ms, objective = 195
time: 353ms, objective = 194
time: 357ms, objective = 193
time: 362ms, objective = 192
time: 368ms, objective = 190
time: 384ms, objective = 187
time: 389ms, objective = 186
time: 394ms, objective = 185
time: 401ms, objective = 184
time: 407ms, objective = 182
time: 414ms, objective = 181
time: 419ms, objective = 179
time: 424ms, objective = 178
time: 429ms, objective = 177
time: 434ms, objective = 175
time: 439ms, objective = 174
time: 443ms, objective = 173
time: 448ms, objective = 172
time: 453ms, objective = 171
time: 457ms, objective = 170
time: 463ms, objective = 169
time: 469ms, objective = 168
time: 474ms, objective = 167
time: 481ms, objective = 165
time: 487ms, objective = 164
time: 493ms, objective = 162
time: 498ms, objective = 160
time: 503ms, objective = 159
time: 508ms, objective = 158
time: 513ms, objective = 155
time: 517ms, objective = 154
time: 522ms, objective = 153
time: 527ms, objective = 151
time: 531ms, objective = 150
time: 536ms, objective = 149
time: 541ms, objective = 147
time: 546ms, objective = 146
time: 551ms, objective = 144
time: 556ms, objective = 142
time: 561ms, objective = 141
time: 565ms, objective = 139
time: 569ms, objective = 138
time: 574ms, objective = 137
time: 578ms, objective = 136
time: 583ms, objective = 135
time: 588ms, objective = 134
time: 593ms, objective = 133
time: 598ms, objective = 132
time: 603ms, objective = 131
time: 608ms, objective = 130
time: 613ms, objective = 128
time: 619ms, objective = 127
time: 625ms, objective = 126
time: 633ms, objective = 123
time: 639ms, objective = 119
time: 645ms, objective = 118
time: 651ms, objective = 116
time: 657ms, objective = 115
time: 663ms, objective = 111
time: 668ms, objective = 106
time: 674ms, objective = 105
time: 678ms, objective = 102
time: 685ms, objective = 101
time: 691ms, objective = 99
time: 696ms, objective = 98
time: 701ms, objective = 97
time: 705ms, objective = 95
time: 710ms, objective = 93
time: 715ms, objective = 89
time: 720ms, objective = 80
time: 725ms, objective = 76
time: 730ms, objective = 74
time: 735ms, objective = 73
time: 739ms, objective = 72
time: 743ms, objective = 71
time: 748ms, objective = 70
time: 752ms, objective = 69
time: 756ms, objective = 67
time: 760ms, objective = 66
time: 765ms, objective = 65
time: 769ms, objective = 63
time: 773ms, objective = 62
time: 778ms, objective = 61
time: 782ms, objective = 59
time: 787ms, objective = 58
time: 792ms, objective = 55
time: 797ms, objective = 54
time: 802ms, objective = 52
time: 807ms, objective = 51
time: 811ms, objective = 50
time: 816ms, objective = 48
time: 821ms, objective = 47
time: 825ms, objective = 46
time: 829ms, objective = 45
time: 835ms, objective = 44
time: 840ms, objective = 43
time: 845ms, objective = 42
time: 850ms, objective = 41
time: 853ms, objective = 40
time: 858ms, objective = 39
time: 863ms, objective = 38
time: 869ms, objective = 37
time: 874ms, objective = 36
time: 878ms, objective = 35
time: 886ms, objective = 34
time: 893ms, objective = 33
Found optimal solution with makespan 33 at time: 908ms
