time: 240ms, objective = 243
time: 259ms, objective = 242
time: 267ms, objective = 241
time: 276ms, objective = 240
time: 285ms, objective = 238
time: 294ms, objective = 237
time: 302ms, objective = 236
time: 313ms, objective = 235
time: 322ms, objective = 234
time: 330ms, objective = 233
time: 339ms, objective = 231
time: 347ms, objective = 230
time: 354ms, objective = 229
time: 362ms, objective = 228
time: 371ms, objective = 227
time: 379ms, objective = 226
time: 388ms, objective = 225
time: 396ms, objective = 224
time: 403ms, objective = 223
time: 411ms, objective = 221
time: 419ms, objective = 220
time: 428ms, objective = 219
time: 435ms, objective = 218
time: 443ms, objective = 217
time: 451ms, objective = 215
time: 459ms, objective = 214
time: 478ms, objective = 213
time: 487ms, objective = 212
time: 494ms, objective = 208
time: 501ms, objective = 207
time: 510ms, objective = 206
time: 517ms, objective = 205
time: 524ms, objective = 204
time: 531ms, objective = 203
time: 538ms, objective = 201
time: 545ms, objective = 199
time: 553ms, objective = 198
time: 561ms, objective = 197
time: 568ms, objective = 196
time: 574ms, objective = 195
time: 582ms, objective = 194
time: 590ms, objective = 190
time: 597ms, objective = 189
time: 603ms, objective = 188
time: 611ms, objective = 186
time: 619ms, objective = 184
time: 627ms, objective = 183
time: 633ms, objective = 182
time: 641ms, objective = 181
time: 648ms, objective = 178
time: 655ms, objective = 177
time: 662ms, objective = 175
time: 668ms, objective = 174
time: 675ms, objective = 168
time: 682ms, objective = 167
time: 688ms, objective = 164
time: 697ms, objective = 163
time: 706ms, objective = 162
time: 712ms, objective = 161
time: 721ms, objective = 160
time: 727ms, objective = 158
time: 735ms, objective = 154
time: 741ms, objective = 153
time: 750ms, objective = 151
time: 756ms, objective = 150
time: 763ms, objective = 149
time: 769ms, objective = 148
time: 776ms, objective = 147
time: 782ms, objective = 146
time: 788ms, objective = 145
time: 795ms, objective = 144
time: 801ms, objective = 143
time: 809ms, objective = 142
time: 815ms, objective = 141
time: 822ms, objective = 140
time: 828ms, objective = 138
time: 835ms, objective = 137
time: 841ms, objective = 136
time: 848ms, objective = 135
time: 854ms, objective = 134
time: 862ms, objective = 132
time: 871ms, objective = 126
time: 878ms, objective = 124
time: 884ms, objective = 122
time: 890ms, objective = 120
time: 897ms, objective = 118
time: 904ms, objective = 117
time: 910ms, objective = 116
time: 918ms, objective = 115
time: 928ms, objective = 114
time: 934ms, objective = 113
time: 941ms, objective = 112
time: 948ms, objective = 111
time: 955ms, objective = 109
time: 961ms, objective = 108
time: 968ms, objective = 107
time: 977ms, objective = 105
time: 985ms, objective = 104
time: 992ms, objective = 102
time: 999ms, objective = 101
time: 1s, objective = 98
time: 1s, objective = 96
time: 1s, objective = 94
time: 1s, objective = 93
time: 1s, objective = 92
time: 1s, objective = 91
time: 1s, objective = 90
time: 1s, objective = 89
time: 1s, objective = 86
time: 1s, objective = 85
time: 1s, objective = 84
time: 1s, objective = 82
time: 1s, objective = 80
time: 1s, objective = 79
time: 1s, objective = 77
time: 1s, objective = 75
time: 1s, objective = 74
time: 1s, objective = 72
time: 1s, objective = 71
time: 1s, objective = 69
time: 1s, objective = 68
time: 1s, objective = 65
time: 1s, objective = 64
time: 1s, objective = 63
time: 1s, objective = 62
time: 1s, objective = 60
time: 1s, objective = 58
time: 1s, objective = 57
time: 1s, objective = 54
time: 1s, objective = 52
time: 1s, objective = 51
time: 1s, objective = 50
time: 1s, objective = 49
time: 1s, objective = 48
time: 1s, objective = 47
Found optimal solution with makespan 47 at time: 2s
