vars = 31611, values = 31141time: 178ms, objective = 47
time: 187ms, objective = 45
time: 191ms, objective = 44
time: 195ms, objective = 42
time: 199ms, objective = 41
time: 203ms, objective = 40
time: 206ms, objective = 39
time: 210ms, objective = 38
time: 214ms, objective = 37
time: 217ms, objective = 36
time: 221ms, objective = 35
time: 225ms, objective = 34
time: 228ms, objective = 33
time: 233ms, objective = 32
time: 236ms, objective = 31
time: 239ms, objective = 30
time: 242ms, objective = 29
Found optimal solution with makespan 29 at time: 244ms
