time: 218ms, objective = 241
time: 235ms, objective = 230
time: 243ms, objective = 229
time: 249ms, objective = 228
time: 255ms, objective = 227
time: 262ms, objective = 224
time: 268ms, objective = 223
time: 275ms, objective = 221
time: 281ms, objective = 220
time: 287ms, objective = 219
time: 293ms, objective = 218
time: 299ms, objective = 217
time: 305ms, objective = 216
time: 310ms, objective = 215
time: 316ms, objective = 214
time: 321ms, objective = 213
time: 327ms, objective = 212
time: 332ms, objective = 211
time: 338ms, objective = 210
time: 343ms, objective = 208
time: 349ms, objective = 207
time: 355ms, objective = 206
time: 360ms, objective = 205
time: 366ms, objective = 204
time: 371ms, objective = 198
time: 376ms, objective = 197
time: 394ms, objective = 196
time: 400ms, objective = 194
time: 405ms, objective = 193
time: 411ms, objective = 190
time: 417ms, objective = 189
time: 422ms, objective = 188
time: 428ms, objective = 187
time: 433ms, objective = 186
time: 439ms, objective = 185
time: 447ms, objective = 184
time: 459ms, objective = 183
time: 469ms, objective = 181
time: 484ms, objective = 177
time: 499ms, objective = 176
time: 508ms, objective = 175
time: 516ms, objective = 174
time: 525ms, objective = 172
time: 531ms, objective = 171
time: 536ms, objective = 170
time: 541ms, objective = 168
time: 548ms, objective = 164
time: 553ms, objective = 162
time: 558ms, objective = 161
time: 564ms, objective = 158
time: 570ms, objective = 157
time: 576ms, objective = 156
time: 581ms, objective = 153
time: 587ms, objective = 152
time: 591ms, objective = 151
time: 597ms, objective = 149
time: 602ms, objective = 148
time: 607ms, objective = 147
time: 612ms, objective = 146
time: 618ms, objective = 143
time: 623ms, objective = 142
time: 628ms, objective = 139
time: 633ms, objective = 136
time: 639ms, objective = 131
time: 643ms, objective = 130
time: 648ms, objective = 129
time: 653ms, objective = 128
time: 658ms, objective = 127
time: 663ms, objective = 126
time: 667ms, objective = 125
time: 674ms, objective = 124
time: 678ms, objective = 123
time: 683ms, objective = 122
time: 688ms, objective = 120
time: 692ms, objective = 118
time: 697ms, objective = 116
time: 701ms, objective = 115
time: 705ms, objective = 112
time: 709ms, objective = 111
time: 713ms, objective = 110
time: 718ms, objective = 109
time: 722ms, objective = 108
time: 726ms, objective = 104
time: 730ms, objective = 103
time: 734ms, objective = 100
time: 738ms, objective = 98
time: 742ms, objective = 97
time: 746ms, objective = 96
time: 749ms, objective = 94
time: 753ms, objective = 93
time: 757ms, objective = 91
time: 760ms, objective = 90
time: 764ms, objective = 89
time: 769ms, objective = 88
time: 773ms, objective = 87
time: 777ms, objective = 86
time: 781ms, objective = 84
time: 784ms, objective = 83
time: 788ms, objective = 79
time: 792ms, objective = 78
time: 796ms, objective = 76
time: 800ms, objective = 73
time: 804ms, objective = 72
time: 808ms, objective = 71
time: 812ms, objective = 69
time: 817ms, objective = 68
time: 821ms, objective = 67
time: 825ms, objective = 64
time: 831ms, objective = 63
time: 835ms, objective = 60
time: 839ms, objective = 59
time: 843ms, objective = 58
time: 847ms, objective = 57
time: 851ms, objective = 56
time: 855ms, objective = 55
time: 859ms, objective = 53
time: 862ms, objective = 52
time: 865ms, objective = 51
time: 868ms, objective = 50
time: 873ms, objective = 49
time: 876ms, objective = 48
time: 880ms, objective = 47
time: 883ms, objective = 46
time: 886ms, objective = 45
time: 890ms, objective = 44
time: 895ms, objective = 43
time: 898ms, objective = 42
time: 902ms, objective = 41
time: 905ms, objective = 40
time: 909ms, objective = 39
time: 913ms, objective = 38
Found optimal solution with makespan 38 at time: 917ms
