vars = 32343, values = 31861time: 196ms, objective = 58
time: 207ms, objective = 57
time: 212ms, objective = 56
time: 218ms, objective = 55
time: 222ms, objective = 54
time: 235ms, objective = 53
time: 247ms, objective = 52
time: 253ms, objective = 51
time: 263ms, objective = 50
time: 266ms, objective = 49
time: 270ms, objective = 48
time: 278ms, objective = 47
time: 285ms, objective = 46
time: 288ms, objective = 45
time: 291ms, objective = 44
time: 300ms, objective = 43
time: 321ms, objective = 42
time: 326ms, objective = 41
time: 330ms, objective = 40
Found optimal solution with makespan 40 at time: 334ms
