vars = 32709, values = 32221time: 186ms, objective = 113
time: 198ms, objective = 111
time: 210ms, objective = 109
time: 217ms, objective = 108
time: 227ms, objective = 104
time: 234ms, objective = 101
time: 245ms, objective = 100
time: 254ms, objective = 99
time: 266ms, objective = 97
time: 275ms, objective = 95
time: 285ms, objective = 94
time: 292ms, objective = 93
time: 301ms, objective = 92
time: 310ms, objective = 91
time: 319ms, objective = 90
time: 327ms, objective = 89
time: 334ms, objective = 88
time: 342ms, objective = 87
time: 347ms, objective = 86
time: 354ms, objective = 85
time: 362ms, objective = 84
time: 368ms, objective = 83
time: 377ms, objective = 82
time: 384ms, objective = 80
time: 392ms, objective = 79
time: 399ms, objective = 78
time: 417ms, objective = 77
time: 424ms, objective = 76
time: 432ms, objective = 75
time: 438ms, objective = 74
time: 446ms, objective = 73
time: 452ms, objective = 72
time: 460ms, objective = 71
time: 469ms, objective = 70
time: 477ms, objective = 69
time: 484ms, objective = 68
time: 489ms, objective = 67
time: 497ms, objective = 66
time: 505ms, objective = 65
time: 512ms, objective = 64
time: 518ms, objective = 63
time: 524ms, objective = 62
time: 532ms, objective = 61
time: 537ms, objective = 60
time: 544ms, objective = 59
time: 556ms, objective = 58
time: 563ms, objective = 57
time: 568ms, objective = 56
time: 572ms, objective = 55
time: 578ms, objective = 54
time: 583ms, objective = 53
time: 596ms, objective = 52
time: 676ms, objective = 51
time: 692ms, objective = 50
time: 785ms, objective = 49
time: 792ms, objective = 48
time: 876ms, objective = 47
time: 948ms, objective = 46
time: 997ms, objective = 45
time: 1s, objective = 44
Found optimal solution with makespan 44 at time: 1s
