time: 214ms, objective = 245
time: 237ms, objective = 244
time: 245ms, objective = 243
time: 251ms, objective = 242
time: 257ms, objective = 241
time: 264ms, objective = 240
time: 271ms, objective = 239
time: 277ms, objective = 238
time: 283ms, objective = 237
time: 289ms, objective = 235
time: 295ms, objective = 234
time: 302ms, objective = 233
time: 308ms, objective = 230
time: 314ms, objective = 229
time: 320ms, objective = 228
time: 326ms, objective = 226
time: 332ms, objective = 225
time: 338ms, objective = 224
time: 344ms, objective = 223
time: 351ms, objective = 220
time: 357ms, objective = 219
time: 363ms, objective = 218
time: 368ms, objective = 217
time: 374ms, objective = 216
time: 380ms, objective = 214
time: 386ms, objective = 213
time: 402ms, objective = 211
time: 408ms, objective = 210
time: 413ms, objective = 209
time: 419ms, objective = 207
time: 424ms, objective = 205
time: 429ms, objective = 204
time: 434ms, objective = 203
time: 440ms, objective = 202
time: 446ms, objective = 201
time: 452ms, objective = 200
time: 458ms, objective = 199
time: 463ms, objective = 198
time: 468ms, objective = 197
time: 474ms, objective = 196
time: 479ms, objective = 195
time: 484ms, objective = 193
time: 489ms, objective = 191
time: 494ms, objective = 188
time: 500ms, objective = 187
time: 508ms, objective = 186
time: 514ms, objective = 185
time: 519ms, objective = 184
time: 524ms, objective = 183
time: 529ms, objective = 182
time: 535ms, objective = 178
time: 540ms, objective = 177
time: 545ms, objective = 176
time: 550ms, objective = 175
time: 555ms, objective = 173
time: 561ms, objective = 172
time: 566ms, objective = 171
time: 571ms, objective = 170
time: 576ms, objective = 169
time: 581ms, objective = 166
time: 586ms, objective = 165
time: 591ms, objective = 164
time: 596ms, objective = 163
time: 600ms, objective = 162
time: 605ms, objective = 161
time: 610ms, objective = 160
time: 615ms, objective = 159
time: 620ms, objective = 158
time: 625ms, objective = 157
time: 629ms, objective = 154
time: 634ms, objective = 152
time: 639ms, objective = 149
time: 644ms, objective = 148
time: 648ms, objective = 146
time: 653ms, objective = 145
time: 659ms, objective = 144
time: 665ms, objective = 143
time: 671ms, objective = 140
time: 677ms, objective = 139
time: 682ms, objective = 135
time: 687ms, objective = 133
time: 692ms, objective = 131
time: 696ms, objective = 130
time: 701ms, objective = 128
time: 705ms, objective = 127
time: 710ms, objective = 126
time: 715ms, objective = 125
time: 719ms, objective = 124
time: 724ms, objective = 123
time: 728ms, objective = 122
time: 733ms, objective = 120
time: 738ms, objective = 116
time: 743ms, objective = 115
time: 747ms, objective = 114
time: 753ms, objective = 113
time: 757ms, objective = 109
time: 761ms, objective = 108
time: 766ms, objective = 107
time: 770ms, objective = 104
time: 776ms, objective = 102
time: 780ms, objective = 101
time: 785ms, objective = 100
time: 789ms, objective = 99
time: 794ms, objective = 97
time: 798ms, objective = 94
time: 802ms, objective = 93
time: 806ms, objective = 92
time: 811ms, objective = 91
time: 815ms, objective = 89
time: 821ms, objective = 87
time: 825ms, objective = 84
time: 829ms, objective = 83
time: 833ms, objective = 82
time: 837ms, objective = 81
time: 841ms, objective = 80
time: 845ms, objective = 79
time: 849ms, objective = 78
time: 854ms, objective = 76
time: 858ms, objective = 73
time: 864ms, objective = 71
time: 868ms, objective = 68
time: 872ms, objective = 66
time: 876ms, objective = 65
time: 880ms, objective = 64
time: 884ms, objective = 63
time: 887ms, objective = 62
time: 891ms, objective = 61
time: 895ms, objective = 60
time: 898ms, objective = 59
time: 901ms, objective = 57
time: 906ms, objective = 55
time: 910ms, objective = 54
time: 913ms, objective = 53
time: 917ms, objective = 51
time: 920ms, objective = 50
time: 924ms, objective = 49
time: 927ms, objective = 48
time: 930ms, objective = 47
time: 934ms, objective = 46
time: 939ms, objective = 45
time: 942ms, objective = 44
time: 945ms, objective = 43
time: 949ms, objective = 42
time: 952ms, objective = 41
time: 956ms, objective = 40
time: 959ms, objective = 39
time: 963ms, objective = 36
time: 966ms, objective = 35
time: 971ms, objective = 34
time: 975ms, objective = 33
time: 978ms, objective = 32
time: 982ms, objective = 31
time: 989ms, objective = 30
time: 993ms, objective = 29
Found optimal solution with makespan 29 at time: 994ms
