vars = 33079, values = 32581time: 198ms, objective = 106
time: 212ms, objective = 105
time: 225ms, objective = 104
time: 234ms, objective = 102
time: 240ms, objective = 101
time: 250ms, objective = 100
time: 256ms, objective = 98
time: 265ms, objective = 97
time: 271ms, objective = 96
time: 279ms, objective = 95
time: 286ms, objective = 94
time: 295ms, objective = 93
time: 301ms, objective = 91
time: 310ms, objective = 90
time: 317ms, objective = 89
time: 324ms, objective = 88
time: 332ms, objective = 86
time: 340ms, objective = 85
time: 345ms, objective = 84
time: 353ms, objective = 83
time: 360ms, objective = 82
time: 367ms, objective = 81
time: 374ms, objective = 80
time: 382ms, objective = 78
time: 389ms, objective = 77
time: 395ms, objective = 76
time: 413ms, objective = 75
time: 422ms, objective = 74
time: 429ms, objective = 73
time: 437ms, objective = 72
time: 443ms, objective = 71
time: 451ms, objective = 70
time: 455ms, objective = 69
time: 464ms, objective = 68
time: 468ms, objective = 67
time: 475ms, objective = 66
time: 482ms, objective = 65
time: 488ms, objective = 62
time: 494ms, objective = 60
time: 500ms, objective = 59
time: 506ms, objective = 58
time: 511ms, objective = 57
time: 515ms, objective = 56
time: 522ms, objective = 55
time: 527ms, objective = 54
time: 531ms, objective = 53
time: 538ms, objective = 52
time: 542ms, objective = 51
time: 546ms, objective = 50
time: 552ms, objective = 49
time: 557ms, objective = 48
time: 563ms, objective = 47
time: 568ms, objective = 46
time: 573ms, objective = 45
time: 579ms, objective = 44
time: 584ms, objective = 43
time: 595ms, objective = 42
time: 599ms, objective = 41
time: 605ms, objective = 40
time: 624ms, objective = 39
time: 644ms, objective = 38
Found optimal solution with makespan 38 at time: 666ms
