vars = 32835, values = 32341time: 175ms, objective = 56
time: 182ms, objective = 54
time: 186ms, objective = 53
time: 191ms, objective = 52
time: 197ms, objective = 51
time: 201ms, objective = 50
time: 206ms, objective = 49
time: 209ms, objective = 48
time: 214ms, objective = 47
time: 217ms, objective = 46
time: 224ms, objective = 45
time: 230ms, objective = 44
time: 238ms, objective = 43
time: 245ms, objective = 42
time: 248ms, objective = 41
time: 252ms, objective = 40
time: 255ms, objective = 39
time: 277ms, objective = 38
time: 280ms, objective = 37
time: 420ms, objective = 36
time: 426ms, objective = 35
time: 430ms, objective = 34
time: 2s, objective = 33
Found optimal solution with makespan 33 at time: 2s
