vars = 31981, values = 31501time: 187ms, objective = 53
time: 197ms, objective = 51
time: 200ms, objective = 48
time: 207ms, objective = 47
time: 210ms, objective = 46
time: 213ms, objective = 45
time: 216ms, objective = 44
time: 219ms, objective = 43
time: 222ms, objective = 41
time: 226ms, objective = 40
time: 229ms, objective = 39
time: 231ms, objective = 38
time: 234ms, objective = 37
time: 237ms, objective = 36
time: 239ms, objective = 35
time: 243ms, objective = 34
time: 247ms, objective = 33
time: 250ms, objective = 32
time: 253ms, objective = 31
time: 259ms, objective = 30
time: 286ms, objective = 29
time: 378ms, objective = 28
Found optimal solution with makespan 28 at time: 380ms
