vars = 29663, values = 29221time: 180ms, objective = 87
time: 191ms, objective = 86
time: 198ms, objective = 85
time: 205ms, objective = 82
time: 211ms, objective = 80
time: 216ms, objective = 77
time: 223ms, objective = 76
time: 227ms, objective = 75
time: 234ms, objective = 74
time: 241ms, objective = 73
time: 248ms, objective = 72
time: 255ms, objective = 71
time: 259ms, objective = 70
time: 265ms, objective = 69
time: 275ms, objective = 68
time: 283ms, objective = 67
time: 290ms, objective = 66
time: 298ms, objective = 65
time: 305ms, objective = 64
time: 311ms, objective = 63
time: 318ms, objective = 62
time: 327ms, objective = 61
time: 333ms, objective = 60
time: 340ms, objective = 59
time: 348ms, objective = 58
time: 359ms, objective = 57
time: 382ms, objective = 56
time: 442ms, objective = 55
time: 447ms, objective = 54
time: 455ms, objective = 53
time: 462ms, objective = 52
time: 497ms, objective = 51
time: 506ms, objective = 50
time: 510ms, objective = 49
time: 590ms, objective = 48
time: 604ms, objective = 47
time: 618ms, objective = 46
time: 625ms, objective = 45
time: 1s, objective = 44
time: 3s, objective = 43
time: 5s, objective = 42
Found satisfiable solution with makespan 42 at time: 30s
