vars = 30269, values = 29821time: 185ms, objective = 48
time: 193ms, objective = 45
time: 196ms, objective = 43
time: 200ms, objective = 42
time: 203ms, objective = 41
time: 207ms, objective = 40
time: 211ms, objective = 39
time: 215ms, objective = 37
time: 218ms, objective = 36
time: 220ms, objective = 35
time: 224ms, objective = 34
time: 227ms, objective = 33
time: 229ms, objective = 32
time: 233ms, objective = 31
time: 236ms, objective = 30
time: 239ms, objective = 29
time: 243ms, objective = 28
time: 247ms, objective = 27
time: 250ms, objective = 26
time: 254ms, objective = 25
time: 258ms, objective = 24
time: 273ms, objective = 23
Found optimal solution with makespan 23 at time: 277ms
