vars = 30635, values = 30181time: 183ms, objective = 46
time: 191ms, objective = 45
time: 196ms, objective = 44
time: 200ms, objective = 42
time: 204ms, objective = 40
time: 208ms, objective = 39
time: 212ms, objective = 38
time: 216ms, objective = 37
time: 220ms, objective = 36
time: 223ms, objective = 35
time: 226ms, objective = 34
time: 230ms, objective = 33
time: 234ms, objective = 32
time: 237ms, objective = 31
time: 240ms, objective = 30
time: 244ms, objective = 29
Found optimal solution with makespan 29 at time: 246ms
