vars = 32709, values = 32221time: 240ms, objective = 91
time: 248ms, objective = 90
time: 254ms, objective = 89
time: 260ms, objective = 86
time: 265ms, objective = 85
time: 270ms, objective = 84
time: 276ms, objective = 83
time: 281ms, objective = 81
time: 286ms, objective = 80
time: 291ms, objective = 79
time: 296ms, objective = 78
time: 302ms, objective = 77
time: 307ms, objective = 76
time: 312ms, objective = 75
time: 319ms, objective = 74
time: 323ms, objective = 72
time: 328ms, objective = 71
time: 333ms, objective = 70
time: 338ms, objective = 69
time: 344ms, objective = 68
time: 350ms, objective = 67
time: 355ms, objective = 66
time: 359ms, objective = 65
time: 363ms, objective = 64
time: 369ms, objective = 63
time: 374ms, objective = 62
time: 390ms, objective = 61
time: 395ms, objective = 60
time: 399ms, objective = 59
time: 405ms, objective = 58
time: 409ms, objective = 57
time: 413ms, objective = 56
time: 418ms, objective = 55
time: 423ms, objective = 54
time: 428ms, objective = 53
time: 432ms, objective = 52
time: 436ms, objective = 51
time: 446ms, objective = 50
time: 450ms, objective = 49
time: 456ms, objective = 48
time: 461ms, objective = 47
time: 468ms, objective = 46
time: 475ms, objective = 45
time: 569ms, objective = 44
Found optimal solution with makespan 44 at time: 595ms
