time: 197ms, objective = 229
time: 223ms, objective = 222
time: 231ms, objective = 221
time: 237ms, objective = 220
time: 243ms, objective = 219
time: 249ms, objective = 218
time: 254ms, objective = 217
time: 260ms, objective = 216
time: 265ms, objective = 212
time: 270ms, objective = 209
time: 275ms, objective = 208
time: 280ms, objective = 207
time: 288ms, objective = 206
time: 293ms, objective = 205
time: 298ms, objective = 202
time: 303ms, objective = 200
time: 308ms, objective = 197
time: 313ms, objective = 196
time: 318ms, objective = 195
time: 323ms, objective = 194
time: 327ms, objective = 193
time: 332ms, objective = 189
time: 337ms, objective = 188
time: 341ms, objective = 186
time: 346ms, objective = 184
time: 351ms, objective = 183
time: 367ms, objective = 182
time: 372ms, objective = 180
time: 376ms, objective = 179
time: 381ms, objective = 178
time: 386ms, objective = 177
time: 391ms, objective = 176
time: 396ms, objective = 175
time: 401ms, objective = 174
time: 406ms, objective = 173
time: 410ms, objective = 172
time: 415ms, objective = 171
time: 419ms, objective = 170
time: 424ms, objective = 169
time: 428ms, objective = 168
time: 433ms, objective = 166
time: 437ms, objective = 165
time: 442ms, objective = 163
time: 446ms, objective = 162
time: 450ms, objective = 161
time: 455ms, objective = 160
time: 459ms, objective = 159
time: 464ms, objective = 158
time: 469ms, objective = 156
time: 473ms, objective = 155
time: 477ms, objective = 154
time: 482ms, objective = 152
time: 486ms, objective = 150
time: 490ms, objective = 149
time: 494ms, objective = 148
time: 499ms, objective = 147
time: 503ms, objective = 146
time: 507ms, objective = 144
time: 512ms, objective = 143
time: 517ms, objective = 142
time: 521ms, objective = 141
time: 525ms, objective = 139
time: 531ms, objective = 138
time: 538ms, objective = 136
time: 545ms, objective = 134
time: 550ms, objective = 129
time: 554ms, objective = 128
time: 557ms, objective = 127
time: 561ms, objective = 125
time: 565ms, objective = 124
time: 569ms, objective = 123
time: 573ms, objective = 122
time: 578ms, objective = 121
time: 582ms, objective = 118
time: 586ms, objective = 117
time: 590ms, objective = 113
time: 593ms, objective = 112
time: 597ms, objective = 111
time: 601ms, objective = 109
time: 605ms, objective = 108
time: 609ms, objective = 105
time: 612ms, objective = 103
time: 616ms, objective = 102
time: 620ms, objective = 101
time: 623ms, objective = 97
time: 627ms, objective = 96
time: 630ms, objective = 95
time: 634ms, objective = 94
time: 638ms, objective = 90
time: 642ms, objective = 89
time: 645ms, objective = 88
time: 649ms, objective = 87
time: 653ms, objective = 85
time: 656ms, objective = 84
time: 659ms, objective = 82
time: 663ms, objective = 80
time: 667ms, objective = 79
time: 671ms, objective = 78
time: 675ms, objective = 76
time: 679ms, objective = 71
time: 682ms, objective = 70
time: 686ms, objective = 64
time: 689ms, objective = 63
time: 693ms, objective = 61
time: 696ms, objective = 60
time: 699ms, objective = 59
time: 703ms, objective = 58
time: 707ms, objective = 57
time: 711ms, objective = 54
time: 714ms, objective = 53
time: 718ms, objective = 51
time: 721ms, objective = 49
time: 724ms, objective = 46
time: 727ms, objective = 45
time: 729ms, objective = 42
time: 732ms, objective = 41
time: 735ms, objective = 40
time: 738ms, objective = 37
time: 741ms, objective = 36
time: 744ms, objective = 35
time: 746ms, objective = 34
time: 749ms, objective = 33
time: 752ms, objective = 32
time: 754ms, objective = 31
time: 757ms, objective = 30
time: 760ms, objective = 29
time: 764ms, objective = 28
Found optimal solution with makespan 28 at time: 765ms
