time: 224ms, objective = 242
time: 242ms, objective = 165
time: 250ms, objective = 164
time: 255ms, objective = 163
time: 260ms, objective = 162
time: 264ms, objective = 161
time: 269ms, objective = 160
time: 274ms, objective = 157
time: 279ms, objective = 156
time: 283ms, objective = 150
time: 288ms, objective = 149
time: 292ms, objective = 148
time: 297ms, objective = 147
time: 302ms, objective = 146
time: 306ms, objective = 143
time: 311ms, objective = 137
time: 315ms, objective = 135
time: 319ms, objective = 134
time: 324ms, objective = 132
time: 328ms, objective = 131
time: 332ms, objective = 127
time: 336ms, objective = 126
time: 340ms, objective = 125
time: 345ms, objective = 124
time: 349ms, objective = 123
time: 354ms, objective = 121
time: 370ms, objective = 120
time: 375ms, objective = 119
time: 379ms, objective = 118
time: 384ms, objective = 117
time: 389ms, objective = 114
time: 394ms, objective = 113
time: 399ms, objective = 112
time: 403ms, objective = 111
time: 408ms, objective = 109
time: 413ms, objective = 108
time: 417ms, objective = 104
time: 422ms, objective = 103
time: 427ms, objective = 102
time: 431ms, objective = 100
time: 436ms, objective = 99
time: 441ms, objective = 98
time: 445ms, objective = 97
time: 450ms, objective = 94
time: 454ms, objective = 93
time: 459ms, objective = 92
time: 465ms, objective = 90
time: 470ms, objective = 89
time: 474ms, objective = 88
time: 479ms, objective = 87
time: 483ms, objective = 82
time: 487ms, objective = 81
time: 492ms, objective = 80
time: 496ms, objective = 78
time: 501ms, objective = 75
time: 506ms, objective = 74
time: 509ms, objective = 73
time: 514ms, objective = 69
time: 518ms, objective = 68
time: 522ms, objective = 66
time: 526ms, objective = 65
time: 531ms, objective = 64
time: 535ms, objective = 63
time: 539ms, objective = 61
time: 542ms, objective = 60
time: 547ms, objective = 57
time: 551ms, objective = 56
time: 555ms, objective = 55
time: 559ms, objective = 54
time: 563ms, objective = 53
time: 568ms, objective = 50
time: 571ms, objective = 49
time: 575ms, objective = 48
time: 579ms, objective = 46
time: 583ms, objective = 45
time: 587ms, objective = 44
time: 591ms, objective = 43
time: 595ms, objective = 42
time: 599ms, objective = 40
time: 603ms, objective = 39
time: 606ms, objective = 38
time: 610ms, objective = 37
time: 614ms, objective = 36
time: 617ms, objective = 35
time: 620ms, objective = 34
time: 624ms, objective = 33
time: 628ms, objective = 32
time: 631ms, objective = 31
time: 634ms, objective = 30
time: 638ms, objective = 29
time: 644ms, objective = 28
time: 647ms, objective = 27
time: 683ms, objective = 26
Found optimal solution with makespan 26 at time: 685ms
