vars = 30761, values = 30301time: 210ms, objective = 94
time: 219ms, objective = 91
time: 225ms, objective = 90
time: 231ms, objective = 87
time: 237ms, objective = 86
time: 244ms, objective = 85
time: 250ms, objective = 84
time: 256ms, objective = 83
time: 262ms, objective = 82
time: 268ms, objective = 81
time: 279ms, objective = 79
time: 285ms, objective = 78
time: 291ms, objective = 77
time: 297ms, objective = 76
time: 304ms, objective = 75
time: 312ms, objective = 74
time: 319ms, objective = 73
time: 329ms, objective = 72
time: 336ms, objective = 71
time: 347ms, objective = 70
time: 355ms, objective = 69
time: 361ms, objective = 68
time: 375ms, objective = 67
time: 381ms, objective = 66
time: 385ms, objective = 65
time: 393ms, objective = 64
time: 409ms, objective = 63
time: 414ms, objective = 62
time: 581ms, objective = 61
time: 596ms, objective = 60
time: 601ms, objective = 59
time: 655ms, objective = 58
time: 666ms, objective = 57
time: 699ms, objective = 56
time: 740ms, objective = 55
time: 1s, objective = 54
time: 2s, objective = 53
time: 2s, objective = 52
time: 38s, objective = 51
time: 64s, objective = 50
Found satisfiable solution with makespan 50 at time: 101s
