time: 287ms, objective = 251
time: 305ms, objective = 250
time: 313ms, objective = 249
time: 320ms, objective = 248
time: 328ms, objective = 247
time: 335ms, objective = 245
time: 342ms, objective = 244
time: 349ms, objective = 243
time: 355ms, objective = 242
time: 362ms, objective = 239
time: 369ms, objective = 238
time: 377ms, objective = 237
time: 384ms, objective = 234
time: 392ms, objective = 233
time: 399ms, objective = 232
time: 407ms, objective = 231
time: 414ms, objective = 230
time: 423ms, objective = 229
time: 430ms, objective = 228
time: 438ms, objective = 227
time: 446ms, objective = 223
time: 455ms, objective = 222
time: 462ms, objective = 221
time: 469ms, objective = 220
time: 475ms, objective = 219
time: 482ms, objective = 218
time: 502ms, objective = 217
time: 508ms, objective = 216
time: 516ms, objective = 215
time: 523ms, objective = 214
time: 530ms, objective = 212
time: 536ms, objective = 209
time: 543ms, objective = 208
time: 549ms, objective = 205
time: 555ms, objective = 204
time: 560ms, objective = 203
time: 566ms, objective = 199
time: 572ms, objective = 197
time: 578ms, objective = 196
time: 583ms, objective = 194
time: 591ms, objective = 193
time: 597ms, objective = 192
time: 604ms, objective = 191
time: 610ms, objective = 190
time: 616ms, objective = 187
time: 622ms, objective = 184
time: 629ms, objective = 183
time: 635ms, objective = 182
time: 642ms, objective = 181
time: 650ms, objective = 180
time: 657ms, objective = 178
time: 664ms, objective = 177
time: 670ms, objective = 176
time: 679ms, objective = 174
time: 685ms, objective = 172
time: 691ms, objective = 169
time: 697ms, objective = 168
time: 702ms, objective = 166
time: 708ms, objective = 164
time: 713ms, objective = 163
time: 719ms, objective = 162
time: 727ms, objective = 161
time: 733ms, objective = 160
time: 739ms, objective = 157
time: 745ms, objective = 156
time: 750ms, objective = 153
time: 755ms, objective = 152
time: 760ms, objective = 151
time: 766ms, objective = 150
time: 771ms, objective = 149
time: 776ms, objective = 147
time: 780ms, objective = 146
time: 786ms, objective = 145
time: 790ms, objective = 144
time: 794ms, objective = 143
time: 799ms, objective = 142
time: 804ms, objective = 140
time: 809ms, objective = 137
time: 815ms, objective = 136
time: 820ms, objective = 135
time: 826ms, objective = 133
time: 830ms, objective = 132
time: 836ms, objective = 130
time: 842ms, objective = 127
time: 848ms, objective = 126
time: 853ms, objective = 125
time: 857ms, objective = 123
time: 862ms, objective = 122
time: 867ms, objective = 120
time: 872ms, objective = 118
time: 877ms, objective = 117
time: 881ms, objective = 114
time: 886ms, objective = 113
time: 890ms, objective = 112
time: 894ms, objective = 110
time: 899ms, objective = 108
time: 903ms, objective = 107
time: 907ms, objective = 105
time: 912ms, objective = 104
time: 917ms, objective = 103
time: 921ms, objective = 102
time: 925ms, objective = 101
time: 930ms, objective = 99
time: 933ms, objective = 97
time: 938ms, objective = 96
time: 942ms, objective = 94
time: 946ms, objective = 92
time: 951ms, objective = 91
time: 955ms, objective = 90
time: 960ms, objective = 89
time: 964ms, objective = 87
time: 968ms, objective = 86
time: 972ms, objective = 85
time: 976ms, objective = 84
time: 980ms, objective = 82
time: 984ms, objective = 81
time: 988ms, objective = 80
time: 991ms, objective = 79
time: 995ms, objective = 78
time: 998ms, objective = 77
time: 1s, objective = 76
time: 1s, objective = 75
time: 1s, objective = 74
time: 1s, objective = 73
time: 1s, objective = 69
time: 1s, objective = 68
time: 1s, objective = 66
time: 1s, objective = 65
time: 1s, objective = 64
time: 1s, objective = 63
time: 1s, objective = 62
time: 1s, objective = 61
time: 1s, objective = 60
time: 1s, objective = 57
time: 1s, objective = 56
time: 1s, objective = 53
time: 1s, objective = 52
time: 1s, objective = 48
time: 1s, objective = 47
time: 1s, objective = 45
time: 1s, objective = 44
time: 1s, objective = 43
time: 1s, objective = 42
time: 1s, objective = 41
time: 1s, objective = 39
time: 1s, objective = 38
time: 1s, objective = 37
time: 1s, objective = 36
time: 1s, objective = 32
time: 1s, objective = 31
time: 1s, objective = 30
time: 1s, objective = 29
time: 1s, objective = 28
time: 1s, objective = 27
Found optimal solution with makespan 27 at time: 1s
