vars = 31367, values = 30901time: 207ms, objective = 50
time: 216ms, objective = 49
time: 221ms, objective = 48
time: 225ms, objective = 47
time: 229ms, objective = 46
time: 233ms, objective = 45
time: 236ms, objective = 44
time: 244ms, objective = 43
time: 247ms, objective = 42
time: 253ms, objective = 41
time: 258ms, objective = 40
time: 275ms, objective = 39
time: 312ms, objective = 38
time: 382ms, objective = 37
time: 413ms, objective = 36
time: 526ms, objective = 35
time: 38s, objective = 34
Found optimal solution with makespan 34 at time: 40s
