vars = 31371, values = 30901time: 170ms, objective = 53
time: 177ms, objective = 52
time: 182ms, objective = 51
time: 186ms, objective = 49
time: 190ms, objective = 47
time: 194ms, objective = 42
time: 197ms, objective = 41
time: 201ms, objective = 40
time: 204ms, objective = 39
time: 206ms, objective = 38
time: 209ms, objective = 37
time: 212ms, objective = 36
time: 215ms, objective = 35
time: 217ms, objective = 34
time: 221ms, objective = 33
time: 228ms, objective = 32
time: 232ms, objective = 31
time: 236ms, objective = 30
time: 238ms, objective = 29
time: 241ms, objective = 28
Found optimal solution with makespan 28 at time: 244ms
