vars = 31733, values = 31261time: 195ms, objective = 53
time: 205ms, objective = 52
time: 211ms, objective = 51
time: 216ms, objective = 50
time: 220ms, objective = 49
time: 224ms, objective = 48
time: 229ms, objective = 47
time: 233ms, objective = 46
time: 237ms, objective = 45
time: 240ms, objective = 43
time: 244ms, objective = 42
time: 248ms, objective = 41
time: 251ms, objective = 40
time: 255ms, objective = 39
time: 258ms, objective = 38
time: 262ms, objective = 37
time: 264ms, objective = 36
Found optimal solution with makespan 36 at time: 266ms
