vars = 32099, values = 31621time: 158ms, objective = 117
time: 168ms, objective = 116
time: 176ms, objective = 115
time: 182ms, objective = 114
time: 188ms, objective = 113
time: 195ms, objective = 111
time: 200ms, objective = 110
time: 213ms, objective = 109
time: 217ms, objective = 107
time: 223ms, objective = 106
time: 228ms, objective = 104
time: 236ms, objective = 103
time: 241ms, objective = 102
time: 247ms, objective = 101
time: 252ms, objective = 100
time: 258ms, objective = 99
time: 264ms, objective = 98
time: 270ms, objective = 97
time: 275ms, objective = 96
time: 281ms, objective = 95
time: 285ms, objective = 94
time: 291ms, objective = 93
time: 295ms, objective = 92
time: 301ms, objective = 91
time: 305ms, objective = 89
time: 322ms, objective = 88
time: 328ms, objective = 86
time: 333ms, objective = 85
time: 338ms, objective = 84
time: 343ms, objective = 83
time: 349ms, objective = 82
time: 354ms, objective = 81
time: 358ms, objective = 79
time: 364ms, objective = 77
time: 368ms, objective = 76
time: 373ms, objective = 74
time: 378ms, objective = 73
time: 383ms, objective = 72
time: 387ms, objective = 71
time: 395ms, objective = 70
time: 400ms, objective = 69
time: 404ms, objective = 68
time: 411ms, objective = 67
time: 416ms, objective = 66
time: 420ms, objective = 65
time: 425ms, objective = 64
time: 429ms, objective = 63
time: 434ms, objective = 62
time: 438ms, objective = 61
time: 442ms, objective = 60
time: 447ms, objective = 59
time: 451ms, objective = 58
time: 455ms, objective = 57
time: 460ms, objective = 55
time: 464ms, objective = 54
time: 469ms, objective = 53
time: 474ms, objective = 52
time: 478ms, objective = 51
time: 482ms, objective = 50
time: 487ms, objective = 49
time: 491ms, objective = 48
time: 495ms, objective = 47
time: 500ms, objective = 46
time: 504ms, objective = 45
time: 507ms, objective = 44
time: 511ms, objective = 43
time: 515ms, objective = 42
time: 519ms, objective = 41
time: 522ms, objective = 40
time: 525ms, objective = 39
time: 529ms, objective = 38
time: 533ms, objective = 37
time: 539ms, objective = 36
time: 579ms, objective = 35
time: 609ms, objective = 34
time: 639ms, objective = 33
time: 644ms, objective = 32
time: 646ms, objective = 31
time: 677ms, objective = 30
time: 681ms, objective = 29
time: 711ms, objective = 28
time: 748ms, objective = 27
time: 772ms, objective = 26
Found optimal solution with makespan 26 at time: 797ms
