vars = 30513, values = 30061time: 199ms, objective = 118
time: 209ms, objective = 117
time: 219ms, objective = 116
time: 229ms, objective = 115
time: 237ms, objective = 114
time: 243ms, objective = 113
time: 253ms, objective = 112
time: 259ms, objective = 111
time: 268ms, objective = 110
time: 275ms, objective = 109
time: 283ms, objective = 108
time: 291ms, objective = 107
time: 299ms, objective = 106
time: 307ms, objective = 105
time: 313ms, objective = 104
time: 323ms, objective = 103
time: 329ms, objective = 102
time: 337ms, objective = 101
time: 344ms, objective = 100
time: 353ms, objective = 99
time: 361ms, objective = 98
time: 370ms, objective = 97
time: 379ms, objective = 96
time: 387ms, objective = 95
time: 394ms, objective = 94
time: 414ms, objective = 93
time: 423ms, objective = 92
time: 430ms, objective = 91
time: 437ms, objective = 90
time: 446ms, objective = 89
time: 454ms, objective = 88
time: 461ms, objective = 87
time: 468ms, objective = 86
time: 476ms, objective = 85
time: 483ms, objective = 84
time: 491ms, objective = 83
time: 497ms, objective = 82
time: 505ms, objective = 81
time: 511ms, objective = 80
time: 519ms, objective = 79
time: 525ms, objective = 78
time: 535ms, objective = 77
time: 544ms, objective = 76
time: 556ms, objective = 75
time: 562ms, objective = 74
time: 572ms, objective = 73
time: 580ms, objective = 72
time: 589ms, objective = 71
time: 596ms, objective = 70
time: 602ms, objective = 69
time: 609ms, objective = 68
time: 615ms, objective = 67
time: 623ms, objective = 66
time: 628ms, objective = 65
time: 635ms, objective = 64
time: 642ms, objective = 63
time: 648ms, objective = 62
time: 654ms, objective = 61
time: 660ms, objective = 60
time: 666ms, objective = 59
time: 671ms, objective = 58
time: 677ms, objective = 57
time: 684ms, objective = 56
time: 690ms, objective = 55
time: 697ms, objective = 54
time: 703ms, objective = 53
time: 709ms, objective = 52
time: 716ms, objective = 51
time: 724ms, objective = 50
time: 731ms, objective = 49
time: 736ms, objective = 48
time: 743ms, objective = 46
time: 749ms, objective = 45
time: 755ms, objective = 44
time: 760ms, objective = 43
time: 766ms, objective = 42
time: 771ms, objective = 41
time: 777ms, objective = 40
time: 782ms, objective = 39
time: 787ms, objective = 38
time: 792ms, objective = 37
time: 798ms, objective = 36
time: 803ms, objective = 35
time: 808ms, objective = 34
time: 813ms, objective = 33
time: 824ms, objective = 32
time: 874ms, objective = 31
time: 885ms, objective = 30
Found optimal solution with makespan 30 at time: 892ms
