vars = 30513, values = 30061time: 196ms, objective = 117
time: 206ms, objective = 116
time: 215ms, objective = 115
time: 224ms, objective = 114
time: 232ms, objective = 113
time: 240ms, objective = 112
time: 247ms, objective = 111
time: 259ms, objective = 110
time: 266ms, objective = 109
time: 275ms, objective = 108
time: 281ms, objective = 107
time: 289ms, objective = 106
time: 295ms, objective = 105
time: 303ms, objective = 104
time: 313ms, objective = 103
time: 321ms, objective = 102
time: 331ms, objective = 101
time: 339ms, objective = 100
time: 347ms, objective = 99
time: 355ms, objective = 98
time: 364ms, objective = 96
time: 372ms, objective = 95
time: 382ms, objective = 94
time: 391ms, objective = 92
time: 399ms, objective = 91
time: 419ms, objective = 90
time: 429ms, objective = 89
time: 437ms, objective = 88
time: 445ms, objective = 86
time: 453ms, objective = 85
time: 461ms, objective = 84
time: 470ms, objective = 83
time: 479ms, objective = 81
time: 490ms, objective = 80
time: 500ms, objective = 79
time: 505ms, objective = 78
time: 512ms, objective = 77
time: 520ms, objective = 76
time: 526ms, objective = 75
time: 534ms, objective = 74
time: 542ms, objective = 73
time: 549ms, objective = 72
time: 556ms, objective = 71
time: 563ms, objective = 70
time: 569ms, objective = 69
time: 576ms, objective = 68
time: 583ms, objective = 67
time: 589ms, objective = 66
time: 597ms, objective = 65
time: 603ms, objective = 64
time: 610ms, objective = 63
time: 616ms, objective = 62
time: 621ms, objective = 61
time: 629ms, objective = 60
time: 634ms, objective = 59
time: 641ms, objective = 58
time: 645ms, objective = 57
time: 650ms, objective = 56
time: 657ms, objective = 55
time: 661ms, objective = 54
time: 667ms, objective = 53
time: 673ms, objective = 52
time: 678ms, objective = 51
time: 685ms, objective = 50
time: 689ms, objective = 49
time: 694ms, objective = 48
time: 701ms, objective = 47
time: 706ms, objective = 46
time: 710ms, objective = 45
time: 716ms, objective = 44
time: 720ms, objective = 43
time: 723ms, objective = 42
time: 728ms, objective = 41
time: 735ms, objective = 40
time: 739ms, objective = 39
time: 744ms, objective = 38
time: 750ms, objective = 37
time: 754ms, objective = 36
time: 758ms, objective = 35
time: 763ms, objective = 34
time: 768ms, objective = 33
time: 772ms, objective = 32
time: 776ms, objective = 31
time: 808ms, objective = 30
Found optimal solution with makespan 30 at time: 814ms
