time: 245ms, objective = 216
time: 261ms, objective = 215
time: 271ms, objective = 214
time: 280ms, objective = 212
time: 288ms, objective = 209
time: 296ms, objective = 208
time: 305ms, objective = 207
time: 312ms, objective = 206
time: 320ms, objective = 205
time: 328ms, objective = 203
time: 336ms, objective = 202
time: 343ms, objective = 201
time: 351ms, objective = 197
time: 359ms, objective = 194
time: 365ms, objective = 188
time: 373ms, objective = 186
time: 381ms, objective = 185
time: 389ms, objective = 183
time: 395ms, objective = 179
time: 403ms, objective = 178
time: 410ms, objective = 177
time: 418ms, objective = 176
time: 423ms, objective = 175
time: 430ms, objective = 174
time: 437ms, objective = 170
time: 445ms, objective = 167
time: 464ms, objective = 165
time: 471ms, objective = 164
time: 478ms, objective = 163
time: 485ms, objective = 161
time: 495ms, objective = 157
time: 504ms, objective = 156
time: 511ms, objective = 155
time: 518ms, objective = 154
time: 525ms, objective = 153
time: 531ms, objective = 150
time: 538ms, objective = 149
time: 544ms, objective = 148
time: 550ms, objective = 147
time: 557ms, objective = 146
time: 563ms, objective = 142
time: 571ms, objective = 140
time: 577ms, objective = 139
time: 583ms, objective = 136
time: 589ms, objective = 135
time: 596ms, objective = 133
time: 603ms, objective = 132
time: 609ms, objective = 130
time: 616ms, objective = 127
time: 621ms, objective = 126
time: 628ms, objective = 125
time: 634ms, objective = 124
time: 640ms, objective = 123
time: 646ms, objective = 122
time: 652ms, objective = 121
time: 658ms, objective = 120
time: 666ms, objective = 118
time: 672ms, objective = 117
time: 678ms, objective = 116
time: 685ms, objective = 114
time: 692ms, objective = 113
time: 698ms, objective = 112
time: 706ms, objective = 111
time: 713ms, objective = 109
time: 720ms, objective = 107
time: 726ms, objective = 106
time: 732ms, objective = 105
time: 739ms, objective = 103
time: 746ms, objective = 101
time: 752ms, objective = 100
time: 758ms, objective = 99
time: 763ms, objective = 98
time: 769ms, objective = 97
time: 775ms, objective = 96
time: 780ms, objective = 92
time: 786ms, objective = 91
time: 793ms, objective = 90
time: 801ms, objective = 88
time: 807ms, objective = 86
time: 813ms, objective = 85
time: 820ms, objective = 84
time: 827ms, objective = 82
time: 833ms, objective = 80
time: 838ms, objective = 78
time: 844ms, objective = 77
time: 850ms, objective = 76
time: 856ms, objective = 74
time: 862ms, objective = 70
time: 867ms, objective = 68
time: 875ms, objective = 63
time: 881ms, objective = 62
time: 888ms, objective = 59
time: 894ms, objective = 57
time: 901ms, objective = 56
time: 908ms, objective = 53
time: 917ms, objective = 50
time: 922ms, objective = 47
time: 927ms, objective = 46
time: 933ms, objective = 45
time: 938ms, objective = 44
time: 943ms, objective = 43
time: 948ms, objective = 42
time: 956ms, objective = 41
time: 994ms, objective = 40
time: 999ms, objective = 39
time: 1s, objective = 38
time: 2s, objective = 37
Found optimal solution with makespan 37 at time: 2s
