vars = 32709, values = 32221time: 217ms, objective = 91
time: 229ms, objective = 90
time: 234ms, objective = 89
time: 238ms, objective = 86
time: 243ms, objective = 85
time: 247ms, objective = 84
time: 251ms, objective = 83
time: 255ms, objective = 81
time: 259ms, objective = 80
time: 263ms, objective = 79
time: 267ms, objective = 78
time: 271ms, objective = 77
time: 275ms, objective = 76
time: 279ms, objective = 75
time: 283ms, objective = 74
time: 286ms, objective = 72
time: 290ms, objective = 71
time: 293ms, objective = 70
time: 297ms, objective = 69
time: 301ms, objective = 68
time: 307ms, objective = 67
time: 314ms, objective = 66
time: 318ms, objective = 65
time: 321ms, objective = 64
time: 325ms, objective = 63
time: 329ms, objective = 62
time: 345ms, objective = 61
time: 348ms, objective = 60
time: 352ms, objective = 59
time: 356ms, objective = 58
time: 360ms, objective = 57
time: 363ms, objective = 56
time: 366ms, objective = 55
time: 370ms, objective = 54
time: 373ms, objective = 53
time: 376ms, objective = 52
time: 379ms, objective = 51
time: 387ms, objective = 50
time: 391ms, objective = 49
time: 395ms, objective = 48
time: 399ms, objective = 47
time: 404ms, objective = 46
time: 409ms, objective = 45
time: 485ms, objective = 44
Found optimal solution with makespan 44 at time: 502ms
