vars = 32831, values = 32341time: 194ms, objective = 57
time: 202ms, objective = 51
time: 206ms, objective = 50
time: 208ms, objective = 49
time: 211ms, objective = 48
time: 213ms, objective = 47
time: 216ms, objective = 46
time: 219ms, objective = 43
time: 221ms, objective = 42
time: 223ms, objective = 41
time: 227ms, objective = 40
time: 229ms, objective = 39
time: 232ms, objective = 38
time: 234ms, objective = 37
time: 238ms, objective = 36
time: 249ms, objective = 35
Found optimal solution with makespan 35 at time: 251ms
