vars = 33567, values = 33061time: 178ms, objective = 54
time: 187ms, objective = 53
time: 193ms, objective = 52
time: 198ms, objective = 51
time: 202ms, objective = 50
time: 206ms, objective = 49
time: 209ms, objective = 48
time: 214ms, objective = 47
time: 218ms, objective = 46
time: 223ms, objective = 45
time: 228ms, objective = 44
time: 231ms, objective = 43
time: 237ms, objective = 42
time: 242ms, objective = 41
time: 247ms, objective = 40
time: 251ms, objective = 39
time: 259ms, objective = 38
time: 269ms, objective = 37
time: 379ms, objective = 36
time: 397ms, objective = 35
time: 901ms, objective = 34
Found optimal solution with makespan 34 at time: 1s
