vars = 33075, values = 32581time: 195ms, objective = 71
time: 205ms, objective = 70
time: 209ms, objective = 69
time: 213ms, objective = 67
time: 216ms, objective = 66
time: 220ms, objective = 65
time: 223ms, objective = 64
time: 227ms, objective = 63
time: 230ms, objective = 62
time: 234ms, objective = 61
time: 239ms, objective = 60
time: 243ms, objective = 59
time: 246ms, objective = 58
time: 250ms, objective = 57
time: 254ms, objective = 56
time: 257ms, objective = 55
time: 261ms, objective = 54
time: 265ms, objective = 53
time: 270ms, objective = 52
time: 276ms, objective = 51
time: 280ms, objective = 50
time: 286ms, objective = 49
Found optimal solution with makespan 49 at time: 291ms
