vars = 30761, values = 30301time: 176ms, objective = 90
time: 187ms, objective = 89
time: 194ms, objective = 88
time: 199ms, objective = 86
time: 204ms, objective = 85
time: 211ms, objective = 84
time: 216ms, objective = 83
time: 220ms, objective = 81
time: 224ms, objective = 80
time: 228ms, objective = 79
time: 234ms, objective = 78
time: 240ms, objective = 77
time: 244ms, objective = 76
time: 250ms, objective = 75
time: 254ms, objective = 74
time: 259ms, objective = 73
time: 263ms, objective = 72
time: 267ms, objective = 71
time: 277ms, objective = 70
time: 314ms, objective = 69
time: 321ms, objective = 68
time: 375ms, objective = 67
time: 379ms, objective = 66
time: 385ms, objective = 65
time: 866ms, objective = 64
time: 959ms, objective = 63
time: 1s, objective = 62
time: 1s, objective = 61
time: 1s, objective = 60
time: 1s, objective = 59
time: 3s, objective = 58
time: 4s, objective = 57
time: 4s, objective = 56
time: 4s, objective = 55
time: 12s, objective = 54
time: 12s, objective = 53
time: 13s, objective = 52
time: 18s, objective = 51
Found satisfiable solution with makespan 51 at time: 31s
