time: 234ms, objective = 246
time: 243ms, objective = 245
time: 249ms, objective = 244
time: 256ms, objective = 243
time: 263ms, objective = 241
time: 269ms, objective = 240
time: 275ms, objective = 239
time: 281ms, objective = 236
time: 289ms, objective = 235
time: 297ms, objective = 234
time: 304ms, objective = 232
time: 311ms, objective = 230
time: 318ms, objective = 229
time: 325ms, objective = 228
time: 332ms, objective = 227
time: 339ms, objective = 225
time: 346ms, objective = 223
time: 353ms, objective = 220
time: 359ms, objective = 218
time: 366ms, objective = 216
time: 372ms, objective = 210
time: 378ms, objective = 208
time: 384ms, objective = 206
time: 390ms, objective = 205
time: 395ms, objective = 201
time: 401ms, objective = 200
time: 418ms, objective = 197
time: 424ms, objective = 194
time: 430ms, objective = 193
time: 435ms, objective = 192
time: 441ms, objective = 187
time: 446ms, objective = 185
time: 452ms, objective = 184
time: 457ms, objective = 182
time: 463ms, objective = 180
time: 468ms, objective = 179
time: 474ms, objective = 178
time: 479ms, objective = 177
time: 485ms, objective = 175
time: 490ms, objective = 174
time: 496ms, objective = 173
time: 502ms, objective = 171
time: 507ms, objective = 169
time: 512ms, objective = 166
time: 519ms, objective = 165
time: 525ms, objective = 162
time: 531ms, objective = 158
time: 536ms, objective = 156
time: 541ms, objective = 155
time: 546ms, objective = 154
time: 551ms, objective = 153
time: 556ms, objective = 152
time: 562ms, objective = 151
time: 567ms, objective = 149
time: 573ms, objective = 148
time: 580ms, objective = 147
time: 585ms, objective = 146
time: 591ms, objective = 145
time: 596ms, objective = 144
time: 602ms, objective = 142
time: 609ms, objective = 141
time: 614ms, objective = 140
time: 623ms, objective = 137
time: 629ms, objective = 136
time: 635ms, objective = 135
time: 641ms, objective = 134
time: 647ms, objective = 133
time: 653ms, objective = 131
time: 660ms, objective = 130
time: 665ms, objective = 129
time: 670ms, objective = 127
time: 676ms, objective = 126
time: 682ms, objective = 125
time: 688ms, objective = 123
time: 693ms, objective = 122
time: 698ms, objective = 120
time: 704ms, objective = 118
time: 710ms, objective = 114
time: 716ms, objective = 113
time: 721ms, objective = 112
time: 726ms, objective = 111
time: 732ms, objective = 110
time: 737ms, objective = 109
time: 743ms, objective = 108
time: 748ms, objective = 107
time: 753ms, objective = 105
time: 759ms, objective = 103
time: 765ms, objective = 102
time: 770ms, objective = 101
time: 775ms, objective = 100
time: 781ms, objective = 99
time: 786ms, objective = 98
time: 792ms, objective = 97
time: 797ms, objective = 95
time: 802ms, objective = 94
time: 808ms, objective = 93
time: 814ms, objective = 92
time: 819ms, objective = 91
time: 824ms, objective = 90
time: 829ms, objective = 89
time: 835ms, objective = 88
time: 841ms, objective = 87
time: 846ms, objective = 86
time: 851ms, objective = 84
time: 856ms, objective = 82
time: 863ms, objective = 81
time: 868ms, objective = 80
time: 873ms, objective = 79
time: 879ms, objective = 78
time: 885ms, objective = 77
time: 891ms, objective = 76
time: 897ms, objective = 75
time: 902ms, objective = 74
time: 908ms, objective = 73
time: 912ms, objective = 72
time: 917ms, objective = 71
time: 921ms, objective = 70
time: 926ms, objective = 69
time: 930ms, objective = 68
time: 934ms, objective = 67
time: 938ms, objective = 66
time: 944ms, objective = 65
time: 950ms, objective = 64
time: 954ms, objective = 63
time: 958ms, objective = 62
time: 963ms, objective = 61
time: 968ms, objective = 60
time: 973ms, objective = 59
time: 980ms, objective = 58
time: 985ms, objective = 57
time: 990ms, objective = 56
time: 995ms, objective = 55
time: 999ms, objective = 54
time: 1s, objective = 53
time: 1s, objective = 52
time: 1s, objective = 51
time: 1s, objective = 50
time: 1s, objective = 49
time: 1s, objective = 48
time: 1s, objective = 46
time: 1s, objective = 45
time: 1s, objective = 44
time: 1s, objective = 43
time: 1s, objective = 42
time: 1s, objective = 41
Found optimal solution with makespan 41 at time: 1s
