time: 205ms, objective = 234
time: 225ms, objective = 233
time: 233ms, objective = 232
time: 240ms, objective = 230
time: 246ms, objective = 229
time: 252ms, objective = 227
time: 257ms, objective = 226
time: 264ms, objective = 225
time: 270ms, objective = 221
time: 277ms, objective = 220
time: 283ms, objective = 217
time: 289ms, objective = 216
time: 295ms, objective = 215
time: 302ms, objective = 213
time: 308ms, objective = 212
time: 314ms, objective = 211
time: 320ms, objective = 210
time: 326ms, objective = 209
time: 331ms, objective = 208
time: 336ms, objective = 207
time: 341ms, objective = 206
time: 346ms, objective = 205
time: 352ms, objective = 204
time: 357ms, objective = 202
time: 362ms, objective = 199
time: 367ms, objective = 198
time: 384ms, objective = 197
time: 389ms, objective = 196
time: 393ms, objective = 193
time: 400ms, objective = 188
time: 405ms, objective = 187
time: 410ms, objective = 184
time: 415ms, objective = 183
time: 419ms, objective = 181
time: 424ms, objective = 180
time: 429ms, objective = 178
time: 434ms, objective = 177
time: 438ms, objective = 174
time: 444ms, objective = 173
time: 448ms, objective = 172
time: 453ms, objective = 171
time: 457ms, objective = 170
time: 462ms, objective = 169
time: 466ms, objective = 168
time: 471ms, objective = 167
time: 475ms, objective = 166
time: 480ms, objective = 163
time: 485ms, objective = 162
time: 490ms, objective = 161
time: 494ms, objective = 160
time: 499ms, objective = 158
time: 504ms, objective = 157
time: 508ms, objective = 156
time: 512ms, objective = 154
time: 516ms, objective = 153
time: 521ms, objective = 151
time: 525ms, objective = 149
time: 530ms, objective = 148
time: 534ms, objective = 145
time: 538ms, objective = 143
time: 543ms, objective = 142
time: 546ms, objective = 139
time: 551ms, objective = 137
time: 556ms, objective = 136
time: 560ms, objective = 135
time: 564ms, objective = 134
time: 568ms, objective = 133
time: 572ms, objective = 132
time: 576ms, objective = 131
time: 580ms, objective = 130
time: 584ms, objective = 129
time: 588ms, objective = 128
time: 592ms, objective = 127
time: 597ms, objective = 126
time: 602ms, objective = 125
time: 606ms, objective = 124
time: 610ms, objective = 122
time: 614ms, objective = 121
time: 618ms, objective = 120
time: 622ms, objective = 119
time: 626ms, objective = 118
time: 630ms, objective = 117
time: 634ms, objective = 116
time: 637ms, objective = 114
time: 641ms, objective = 113
time: 645ms, objective = 112
time: 649ms, objective = 111
time: 652ms, objective = 108
time: 656ms, objective = 107
time: 661ms, objective = 106
time: 665ms, objective = 105
time: 669ms, objective = 104
time: 673ms, objective = 103
time: 677ms, objective = 102
time: 680ms, objective = 101
time: 684ms, objective = 100
time: 688ms, objective = 98
time: 692ms, objective = 97
time: 695ms, objective = 95
time: 699ms, objective = 94
time: 702ms, objective = 92
time: 705ms, objective = 91
time: 709ms, objective = 88
time: 712ms, objective = 87
time: 715ms, objective = 86
time: 719ms, objective = 85
time: 723ms, objective = 82
time: 726ms, objective = 81
time: 730ms, objective = 80
time: 734ms, objective = 79
time: 738ms, objective = 77
time: 741ms, objective = 76
time: 744ms, objective = 75
time: 748ms, objective = 73
time: 752ms, objective = 72
time: 755ms, objective = 71
time: 759ms, objective = 69
time: 763ms, objective = 68
time: 767ms, objective = 67
time: 771ms, objective = 66
time: 774ms, objective = 65
time: 778ms, objective = 64
time: 782ms, objective = 63
time: 786ms, objective = 61
time: 790ms, objective = 59
time: 793ms, objective = 58
time: 797ms, objective = 57
time: 800ms, objective = 54
time: 803ms, objective = 52
time: 806ms, objective = 49
time: 810ms, objective = 48
time: 813ms, objective = 47
time: 816ms, objective = 45
time: 819ms, objective = 44
time: 822ms, objective = 42
time: 826ms, objective = 41
time: 829ms, objective = 40
time: 832ms, objective = 38
time: 835ms, objective = 37
Found optimal solution with makespan 37 at time: 836ms
