time: 214ms, objective = 236
time: 233ms, objective = 235
time: 241ms, objective = 234
time: 247ms, objective = 233
time: 254ms, objective = 232
time: 261ms, objective = 229
time: 268ms, objective = 228
time: 274ms, objective = 226
time: 280ms, objective = 225
time: 287ms, objective = 224
time: 293ms, objective = 222
time: 299ms, objective = 221
time: 304ms, objective = 220
time: 310ms, objective = 219
time: 316ms, objective = 218
time: 322ms, objective = 217
time: 328ms, objective = 215
time: 333ms, objective = 214
time: 339ms, objective = 212
time: 349ms, objective = 211
time: 354ms, objective = 209
time: 361ms, objective = 206
time: 367ms, objective = 205
time: 372ms, objective = 204
time: 378ms, objective = 202
time: 383ms, objective = 201
time: 400ms, objective = 200
time: 405ms, objective = 197
time: 411ms, objective = 196
time: 416ms, objective = 195
time: 421ms, objective = 192
time: 427ms, objective = 190
time: 432ms, objective = 189
time: 437ms, objective = 188
time: 442ms, objective = 187
time: 447ms, objective = 186
time: 452ms, objective = 183
time: 457ms, objective = 181
time: 462ms, objective = 180
time: 467ms, objective = 179
time: 472ms, objective = 176
time: 477ms, objective = 175
time: 481ms, objective = 174
time: 486ms, objective = 173
time: 491ms, objective = 172
time: 496ms, objective = 170
time: 501ms, objective = 169
time: 505ms, objective = 168
time: 510ms, objective = 167
time: 515ms, objective = 166
time: 520ms, objective = 165
time: 525ms, objective = 163
time: 530ms, objective = 162
time: 535ms, objective = 161
time: 540ms, objective = 159
time: 545ms, objective = 158
time: 550ms, objective = 157
time: 555ms, objective = 156
time: 560ms, objective = 154
time: 564ms, objective = 153
time: 570ms, objective = 152
time: 575ms, objective = 150
time: 579ms, objective = 149
time: 584ms, objective = 147
time: 588ms, objective = 146
time: 592ms, objective = 145
time: 597ms, objective = 144
time: 601ms, objective = 143
time: 605ms, objective = 142
time: 610ms, objective = 140
time: 614ms, objective = 138
time: 619ms, objective = 136
time: 623ms, objective = 134
time: 628ms, objective = 133
time: 632ms, objective = 129
time: 637ms, objective = 128
time: 641ms, objective = 125
time: 645ms, objective = 124
time: 650ms, objective = 123
time: 654ms, objective = 122
time: 658ms, objective = 119
time: 662ms, objective = 117
time: 666ms, objective = 116
time: 670ms, objective = 113
time: 675ms, objective = 112
time: 679ms, objective = 111
time: 683ms, objective = 110
time: 687ms, objective = 108
time: 691ms, objective = 105
time: 695ms, objective = 104
time: 699ms, objective = 101
time: 703ms, objective = 100
time: 707ms, objective = 99
time: 711ms, objective = 96
time: 714ms, objective = 94
time: 718ms, objective = 93
time: 722ms, objective = 92
time: 727ms, objective = 91
time: 731ms, objective = 89
time: 735ms, objective = 88
time: 739ms, objective = 87
time: 743ms, objective = 86
time: 747ms, objective = 84
time: 751ms, objective = 81
time: 754ms, objective = 79
time: 758ms, objective = 78
time: 762ms, objective = 77
time: 765ms, objective = 76
time: 769ms, objective = 75
time: 772ms, objective = 74
time: 777ms, objective = 73
time: 781ms, objective = 72
time: 785ms, objective = 71
time: 789ms, objective = 69
time: 793ms, objective = 65
time: 798ms, objective = 64
time: 802ms, objective = 63
time: 806ms, objective = 62
time: 811ms, objective = 61
time: 816ms, objective = 60
time: 821ms, objective = 59
time: 825ms, objective = 56
time: 828ms, objective = 55
time: 832ms, objective = 54
time: 835ms, objective = 53
time: 838ms, objective = 52
time: 842ms, objective = 51
time: 845ms, objective = 49
time: 848ms, objective = 48
time: 851ms, objective = 46
time: 854ms, objective = 45
time: 857ms, objective = 44
time: 861ms, objective = 43
time: 863ms, objective = 41
time: 866ms, objective = 40
time: 869ms, objective = 38
time: 872ms, objective = 36
Found optimal solution with makespan 36 at time: 889ms
