vars = 32343, values = 31861time: 205ms, objective = 223
time: 218ms, objective = 220
time: 234ms, objective = 219
time: 249ms, objective = 217
time: 261ms, objective = 215
time: 278ms, objective = 214
time: 289ms, objective = 212
time: 303ms, objective = 211
time: 315ms, objective = 209
time: 332ms, objective = 207
time: 343ms, objective = 206
time: 360ms, objective = 205
time: 371ms, objective = 201
time: 387ms, objective = 199
time: 397ms, objective = 197
time: 409ms, objective = 195
time: 428ms, objective = 194
time: 440ms, objective = 193
time: 454ms, objective = 191
time: 464ms, objective = 190
time: 477ms, objective = 188
time: 487ms, objective = 187
time: 500ms, objective = 186
time: 513ms, objective = 185
time: 523ms, objective = 183
time: 547ms, objective = 182
time: 557ms, objective = 181
time: 569ms, objective = 180
time: 579ms, objective = 175
time: 592ms, objective = 174
time: 600ms, objective = 173
time: 613ms, objective = 172
time: 623ms, objective = 171
time: 633ms, objective = 170
time: 644ms, objective = 167
time: 657ms, objective = 166
time: 671ms, objective = 165
time: 682ms, objective = 159
time: 692ms, objective = 158
time: 703ms, objective = 157
time: 714ms, objective = 155
time: 726ms, objective = 154
time: 737ms, objective = 153
time: 749ms, objective = 151
time: 759ms, objective = 150
time: 771ms, objective = 148
time: 782ms, objective = 141
time: 794ms, objective = 139
time: 804ms, objective = 137
time: 815ms, objective = 136
time: 827ms, objective = 135
time: 835ms, objective = 134
time: 846ms, objective = 132
time: 856ms, objective = 131
time: 869ms, objective = 129
time: 878ms, objective = 128
time: 890ms, objective = 127
time: 898ms, objective = 123
time: 908ms, objective = 121
time: 917ms, objective = 120
time: 929ms, objective = 119
time: 939ms, objective = 117
time: 951ms, objective = 115
time: 960ms, objective = 114
time: 971ms, objective = 112
time: 982ms, objective = 111
time: 991ms, objective = 110
time: 1000ms, objective = 108
time: 1s, objective = 107
time: 1s, objective = 106
time: 1s, objective = 105
time: 1s, objective = 104
time: 1s, objective = 103
time: 1s, objective = 101
time: 1s, objective = 100
time: 1s, objective = 99
time: 1s, objective = 98
time: 1s, objective = 96
time: 1s, objective = 95
time: 1s, objective = 94
time: 1s, objective = 93
time: 1s, objective = 92
time: 1s, objective = 90
time: 1s, objective = 89
time: 1s, objective = 88
time: 1s, objective = 85
time: 1s, objective = 84
time: 1s, objective = 81
time: 1s, objective = 80
time: 1s, objective = 79
time: 1s, objective = 78
time: 1s, objective = 77
time: 1s, objective = 74
time: 1s, objective = 73
time: 1s, objective = 72
time: 1s, objective = 71
time: 1s, objective = 70
time: 1s, objective = 69
time: 1s, objective = 68
time: 1s, objective = 65
time: 1s, objective = 64
time: 1s, objective = 63
time: 1s, objective = 62
time: 1s, objective = 61
time: 1s, objective = 59
time: 1s, objective = 58
time: 1s, objective = 56
time: 1s, objective = 55
time: 1s, objective = 54
time: 1s, objective = 53
time: 1s, objective = 52
time: 1s, objective = 51
time: 1s, objective = 50
time: 1s, objective = 49
time: 1s, objective = 48
time: 1s, objective = 47
time: 1s, objective = 46
time: 1s, objective = 45
time: 1s, objective = 44
time: 1s, objective = 43
time: 1s, objective = 42
time: 1s, objective = 41
time: 1s, objective = 40
time: 1s, objective = 39
time: 1s, objective = 38
time: 1s, objective = 37
time: 1s, objective = 36
time: 4s, objective = 35
time: 4s, objective = 34
time: 4s, objective = 33
time: 4s, objective = 32
Found optimal solution with makespan 32 at time: 7s
