vars = 31859, values = 31381time: 207ms, objective = 71
time: 221ms, objective = 70
time: 226ms, objective = 69
time: 230ms, objective = 68
time: 233ms, objective = 67
time: 237ms, objective = 66
time: 240ms, objective = 65
time: 244ms, objective = 64
time: 247ms, objective = 63
time: 251ms, objective = 62
time: 254ms, objective = 61
time: 258ms, objective = 60
time: 262ms, objective = 59
time: 267ms, objective = 58
time: 273ms, objective = 57
time: 291ms, objective = 56
time: 295ms, objective = 55
time: 300ms, objective = 54
time: 304ms, objective = 53
time: 308ms, objective = 52
time: 392ms, objective = 51
time: 1s, objective = 50
time: 2s, objective = 49
time: 2s, objective = 48
time: 3s, objective = 47
time: 34s, objective = 46
Found optimal solution with makespan 46 at time: 44s
