vars = 31737, values = 31261time: 188ms, objective = 43
time: 197ms, objective = 42
time: 202ms, objective = 41
time: 206ms, objective = 40
time: 210ms, objective = 39
time: 214ms, objective = 38
time: 218ms, objective = 37
time: 222ms, objective = 36
time: 225ms, objective = 35
time: 230ms, objective = 34
time: 234ms, objective = 33
time: 239ms, objective = 32
time: 258ms, objective = 31
time: 274ms, objective = 30
time: 291ms, objective = 29
time: 542ms, objective = 28
Found optimal solution with makespan 28 at time: 4s
