vars = 30273, values = 29821time: 199ms, objective = 90
time: 210ms, objective = 89
time: 217ms, objective = 88
time: 224ms, objective = 87
time: 232ms, objective = 85
time: 240ms, objective = 84
time: 250ms, objective = 83
time: 257ms, objective = 82
time: 265ms, objective = 81
time: 270ms, objective = 80
time: 279ms, objective = 79
time: 287ms, objective = 78
time: 299ms, objective = 77
time: 318ms, objective = 76
time: 419ms, objective = 75
time: 428ms, objective = 74
time: 451ms, objective = 73
time: 459ms, objective = 72
time: 470ms, objective = 71
time: 483ms, objective = 70
time: 490ms, objective = 69
time: 528ms, objective = 68
time: 764ms, objective = 67
time: 770ms, objective = 66
time: 793ms, objective = 65
time: 1s, objective = 64
time: 3s, objective = 63
time: 3s, objective = 62
time: 3s, objective = 61
time: 14s, objective = 60
time: 15s, objective = 59
Found satisfiable solution with makespan 59 at time: 100s
