vars = 30761, values = 30301time: 216ms, objective = 93
time: 229ms, objective = 85
time: 235ms, objective = 84
time: 243ms, objective = 82
time: 250ms, objective = 81
time: 258ms, objective = 80
time: 265ms, objective = 79
time: 272ms, objective = 78
time: 280ms, objective = 77
time: 287ms, objective = 76
time: 294ms, objective = 74
time: 301ms, objective = 73
time: 307ms, objective = 70
time: 314ms, objective = 69
time: 321ms, objective = 68
time: 328ms, objective = 67
time: 334ms, objective = 66
time: 341ms, objective = 64
time: 346ms, objective = 63
time: 352ms, objective = 62
time: 357ms, objective = 60
time: 363ms, objective = 59
time: 368ms, objective = 58
time: 372ms, objective = 57
time: 379ms, objective = 55
time: 384ms, objective = 54
time: 401ms, objective = 53
time: 406ms, objective = 52
time: 411ms, objective = 51
time: 416ms, objective = 50
time: 421ms, objective = 49
time: 426ms, objective = 48
time: 432ms, objective = 47
time: 437ms, objective = 46
time: 443ms, objective = 45
time: 448ms, objective = 44
time: 453ms, objective = 43
time: 458ms, objective = 42
time: 486ms, objective = 41
time: 501ms, objective = 40
time: 564ms, objective = 39
time: 718ms, objective = 38
time: 753ms, objective = 37
time: 760ms, objective = 36
time: 786ms, objective = 35
time: 1s, objective = 34
time: 1s, objective = 33
time: 4s, objective = 32
time: 4s, objective = 31
time: 5s, objective = 30
Found optimal solution with makespan 30 at time: 6s
