vars = 34051, values = 33541time: 189ms, objective = 59
time: 199ms, objective = 58
time: 204ms, objective = 57
time: 208ms, objective = 54
time: 213ms, objective = 53
time: 219ms, objective = 52
time: 223ms, objective = 51
time: 227ms, objective = 50
time: 230ms, objective = 49
time: 235ms, objective = 48
time: 240ms, objective = 47
time: 244ms, objective = 46
time: 250ms, objective = 45
time: 257ms, objective = 44
time: 266ms, objective = 43
time: 328ms, objective = 42
time: 453ms, objective = 41
Found optimal solution with makespan 41 at time: 627ms
