vars = 31001, values = 30541time: 186ms, objective = 120
time: 197ms, objective = 118
time: 205ms, objective = 117
time: 215ms, objective = 116
time: 223ms, objective = 115
time: 232ms, objective = 114
time: 241ms, objective = 113
time: 250ms, objective = 111
time: 259ms, objective = 110
time: 269ms, objective = 108
time: 280ms, objective = 107
time: 288ms, objective = 106
time: 298ms, objective = 105
time: 307ms, objective = 104
time: 317ms, objective = 103
time: 326ms, objective = 102
time: 335ms, objective = 101
time: 343ms, objective = 100
time: 352ms, objective = 99
time: 359ms, objective = 97
time: 371ms, objective = 96
time: 379ms, objective = 95
time: 386ms, objective = 94
time: 396ms, objective = 93
time: 403ms, objective = 92
time: 423ms, objective = 91
time: 430ms, objective = 89
time: 442ms, objective = 88
time: 448ms, objective = 86
time: 457ms, objective = 85
time: 465ms, objective = 84
time: 473ms, objective = 83
time: 480ms, objective = 82
time: 491ms, objective = 81
time: 499ms, objective = 80
time: 506ms, objective = 79
time: 513ms, objective = 78
time: 520ms, objective = 77
time: 528ms, objective = 76
time: 535ms, objective = 75
time: 542ms, objective = 73
time: 549ms, objective = 72
time: 555ms, objective = 71
time: 562ms, objective = 69
time: 569ms, objective = 68
time: 577ms, objective = 67
time: 581ms, objective = 66
time: 588ms, objective = 65
time: 594ms, objective = 64
time: 601ms, objective = 63
time: 608ms, objective = 62
time: 615ms, objective = 61
time: 621ms, objective = 60
time: 631ms, objective = 59
time: 638ms, objective = 58
time: 645ms, objective = 57
time: 651ms, objective = 56
time: 661ms, objective = 55
time: 669ms, objective = 53
time: 675ms, objective = 51
time: 682ms, objective = 50
time: 689ms, objective = 49
time: 695ms, objective = 47
time: 702ms, objective = 46
time: 709ms, objective = 45
time: 718ms, objective = 44
time: 724ms, objective = 43
time: 729ms, objective = 42
time: 735ms, objective = 41
time: 740ms, objective = 40
time: 745ms, objective = 39
time: 754ms, objective = 38
time: 760ms, objective = 37
time: 767ms, objective = 36
time: 832ms, objective = 35
Found optimal solution with makespan 35 at time: 931ms
