vars = 30517, values = 30061time: 183ms, objective = 191
time: 193ms, objective = 190
time: 204ms, objective = 189
time: 217ms, objective = 188
time: 224ms, objective = 187
time: 239ms, objective = 186
time: 248ms, objective = 185
time: 260ms, objective = 184
time: 270ms, objective = 180
time: 281ms, objective = 153
time: 291ms, objective = 152
time: 301ms, objective = 127
time: 311ms, objective = 126
time: 317ms, objective = 116
time: 326ms, objective = 115
time: 332ms, objective = 114
time: 340ms, objective = 112
time: 346ms, objective = 109
time: 354ms, objective = 107
time: 360ms, objective = 106
time: 369ms, objective = 105
time: 374ms, objective = 102
time: 382ms, objective = 100
time: 388ms, objective = 90
time: 396ms, objective = 89
time: 413ms, objective = 75
time: 419ms, objective = 74
time: 423ms, objective = 73
time: 428ms, objective = 71
time: 433ms, objective = 70
time: 438ms, objective = 69
time: 443ms, objective = 67
time: 447ms, objective = 65
time: 452ms, objective = 64
time: 456ms, objective = 63
time: 460ms, objective = 62
time: 464ms, objective = 61
time: 468ms, objective = 60
time: 473ms, objective = 59
time: 478ms, objective = 58
time: 483ms, objective = 57
time: 489ms, objective = 56
time: 493ms, objective = 55
time: 498ms, objective = 54
time: 501ms, objective = 53
time: 527ms, objective = 52
time: 831ms, objective = 51
time: 1s, objective = 50
Found optimal solution with makespan 50 at time: 2s
